chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr11	13200000	13230000	chr11	13330000	13360000	2	150000000	73	74	73_74	0.0641634963363667	2.11121265723663
chr11	19940000	19970000	chr11	20100000	20130000	2	150000000	103	104	103_104	0.13531424081296	2.59920766833995
chr11	34170000	34190000	chr11	34460000	34470000	2	150000000	121	123	121_123	0.196250530004309	2.11121265723663
chr11	34580000	34600000	chr11	34870000	34890000	2	150000000	124	126	124_126	0.12630618946983	2.11121265723663
chr11	46880000	46910000	chr11	47120000	47170000	2	150000000	167	171	167_171	0.024475939929164	3.67583473599051
chr11	47930000	47950000	chr11	48100000	48120000	2	150000000	174	175	174_175	0.0619385000743947	2.59920766833995
chr11	63990000	64030000	chr11	64130000	64170000	2	150000000	215	216	215_216	0.106493203666107	2.11121265723663
chr11	65360000	65400000	chr11	65510000	65550000	2	150000000	229	230	229_230	0.17406470784436	3.2
chr11	75420000	75450000	chr11	75520000	75540000	2	150000000	285	286	285_286	0.15202194996487	2.59920766833995
chr12	1640000	1660000	chr12	1770000	1820000	2	150000000	428	429	428_429	0.126860489684921	2.11121265723663
chr12	3070000	3150000	chr12	3260000	3280000	2	150000000	436	438	436_438	0.118769415845449	2.11121265723663
chr12	6180000	6200000	chr12	6270000	6300000	2	150000000	450	451	450_451	0.158833139641773	2.11121265723663
chr12	49320000	49370000	chr12	49510000	49540000	2	150000000	572	573	572_573	0.140786070829921	2.11121265723663
chr12	50460000	50510000	chr12	50630000	50670000	2	150000000	583	584	583_584	0.116285730254554	2.11121265723663
chr12	52320000	52400000	chr12	52500000	52610000	2	150000000	597	599	597_599	0.100227300781685	2.11121265723663
chr12	57250000	57290000	chr12	57440000	57480000	2	150000000	627	629	627_629	0.0538630844459953	2.11121265723663
chr12	64540000	64570000	chr12	64690000	64720000	2	150000000	643	644	643_644	0.0395075120490816	2.11121265723663
chr12	96060000	96070000	chr12	96200000	96220000	2	150000000	690	691	690_691	0.061899296187638	2.11121265723663
chr12	108640000	108670000	chr12	108790000	108820000	2	150000000	708	709	708_709	0.0513699956576766	2.11121265723663
chr12	110090000	110110000	chr12	110410000	110420000	2	150000000	715	716	715_716	0.11995463422286	2.59920766833995
chr12	124020000	124060000	chr12	124300000	124380000	2	150000000	778	782	778_782	0.0416964972389814	2.59920766833995
chr13	26950000	27000000	chr13	27340000	27400000	2	150000000	6045	6047	6045_6047	0.0544300092848953	3.67583473599051
chr13	49290000	49310000	chr13	49410000	49430000	2	150000000	6105	6106	6105_6106	0.176404308793227	2.11121265723663
chr13	110210000	110240000	chr13	110410000	110440000	2	150000000	6135	6136	6135_6136	0.105714015838055	2.11121265723663
chr14	59120000	59150000	chr14	59410000	59450000	2	150000000	6209	6211	6209_6211	0.0342145285306858	2.11121265723663
chr15	37980000	38010000	chr15	38350000	38470000	2	150000000	6431	6432	6431_6432	0.0961596858338332	3.2
chr15	68550000	68580000	chr15	68670000	68690000	2	150000000	6508	6509	6508_6509	0.057668819268977	2.11121265723663
chr16	57890000	57910000	chr16	57990000	58010000	2	150000000	2318	2319	2318_2319	0.145023379443984	2.11121265723663
chr16	66950000	67020000	chr16	67130000	67220000	2	150000000	2324	2325	2324_2325	0.0703462533822009	3.67583473599051
chr16	69140000	69170000	chr16	69290000	69320000	2	150000000	2346	2347	2346_2347	0.152450419881389	2.59920766833995
chr16	77230000	77260000	chr16	77560000	77600000	2	150000000	2368	2371	2368_2371	0.073520985643274	2.11121265723663
chr16	85810000	85840000	chr16	86000000	86020000	2	150000000	2405	2406	2405_2406	0.0646525751881917	2.59920766833995
chr16	89310000	89350000	chr16	89490000	89510000	2	150000000	2416	2417	2416_2417	0.109644990044146	3.2
chr17	1890000	1930000	chr17	2010000	2080000	2	150000000	806	807	806_807	0.193759615236354	2.59920766833995
chr17	4200000	4230000	chr17	4400000	4420000	2	150000000	822	825	822_825	0.119031487999484	2.59920766833995
chr17	10880000	10920000	chr17	11120000	11160000	2	150000000	880	882	880_882	0.0709301706400822	2.59920766833995
chr17	17330000	17370000	chr17	17620000	17640000	2	150000000	914	919	914_919	0.0454228976699906	2.11121265723663
chr17	35600000	35620000	chr17	35730000	35760000	2	150000000	999	1000	999_1000	0.0775254391393548	2.11121265723663
chr17	45210000	45240000	chr17	45380000	45410000	2	150000000	1077	1079	1077_1079	0.074760747396279	2.59920766833995
chr17	48320000	48370000	chr17	48590000	48630000	2	150000000	1091	1094	1091_1094	0.114262789375132	3.67583473599051
chr17	49530000	49580000	chr17	49690000	49720000	2	150000000	1101	1102	1101_1102	0.112073334194013	2.59920766833995
chr17	50170000	50190000	chr17	50280000	50310000	2	150000000	1109	1110	1109_1110	0.146595366796126	2.11121265723663
chr17	58290000	58320000	chr17	58430000	58480000	2	150000000	1156	1158	1156_1158	0.174037609117636	3.2
chr17	74350000	74380000	chr17	74470000	74490000	2	150000000	1233	1234	1233_1234	0.130361507097866	2.11121265723663
chr18	74190000	74210000	chr18	74320000	74350000	2	150000000	6989	6990	6989_6990	0.0558743286425664	2.11121265723663
chr19	1970000	1990000	chr19	2110000	2130000	2	150000000	1311	1312	1311_1312	0.172195601313058	2.59920766833995
chr19	2450000	2480000	chr19	2590000	2630000	2	150000000	1317	1318	1317_1318	0.0654295414675357	2.59920766833995
chr19	3300000	3330000	chr19	3440000	3480000	2	150000000	1322	1323	1322_1323	0.122543574917312	2.59920766833995
chr19	6620000	6630000	chr19	6880000	6900000	2	150000000	1336	1341	1336_1341	0.187845762519145	2.11121265723663
chr19	9590000	9640000	chr19	9780000	9810000	2	150000000	1356	1357	1356_1357	0.175976122565777	2.59920766833995
chr19	10250000	10280000	chr19	10380000	10400000	2	150000000	1360	1361	1360_1361	0.120318703162397	2.11121265723663
chr19	16220000	16280000	chr19	16370000	16420000	2	150000000	1384	1385	1384_1385	0.116092222500385	2.59920766833995
chr19	46840000	46870000	chr19	46970000	47000000	2	150000000	1506	1507	1506_1507	0.0813889796526448	2.59920766833995
chr19	47420000	47450000	chr19	47690000	47720000	2	150000000	1513	1518	1513_1518	0.02556789904561	2.11121265723663
chr19	57950000	57980000	chr19	58150000	58160000	2	150000000	1564	1567	1564_1567	0.152278362650252	3.2
chr20	31810000	31860000	chr20	32060000	32080000	2	150000000	6738	6741	6738_6741	0.191875838016627	2.11121265723663
chr20	32510000	32540000	chr20	32640000	32670000	2	150000000	6744	6745	6744_6745	0.0265385139890674	2.11121265723663
chr20	35980000	36010000	chr20	36120000	36150000	2	150000000	6774	6775	6774_6775	0.154963821098512	2.59920766833995
chr20	41150000	41190000	chr20	41330000	41360000	2	150000000	6797	6798	6797_6798	0.0600868259332946	2.11121265723663
chr20	43730000	43760000	chr20	44070000	44090000	2	150000000	6801	6802	6801_6802	0.0223729209446152	2.59920766833995
chr20	46100000	46160000	chr20	46300000	46360000	2	150000000	6814	6815	6814_6815	0.164913693577068	3.67583473599051
chr20	49320000	49360000	chr20	49480000	49540000	2	150000000	6835	6836	6835_6836	0.0549919490632008	2.11121265723663
chr20	49320000	49360000	chr20	49480000	49540000	2	150000000	6835	6836	6835_6836	0.0962467499778688	2.11121265723663
chr20	57590000	57660000	chr20	58170000	58230000	2	150000000	6868	6873	6868_6873	0.0102581548962144	2.11121265723663
chr21	38720000	38750000	chr21	39100000	39140000	2	150000000	7038	7040	7038_7040	0.0272516161676228	2.11121265723663
chr21	43800000	43820000	chr21	43920000	43930000	2	150000000	7066	7067	7066_7067	0.147189947273229	2.11121265723663
chr22	35410000	35460000	chr22	35560000	35640000	2	150000000	1654	1655	1654_1655	0.125785584036045	2.11121265723663
chr22	38100000	38120000	chr22	38220000	38240000	2	150000000	1676	1677	1676_1677	0.10760476036204	2.11121265723663
chr22	39160000	39180000	chr22	39300000	39320000	2	150000000	1683	1684	1683_1684	0.132931240730947	2.59920766833995
chr1	9260000	9320000	chr1	9450000	9500000	3	150000000	4013	4014	4013_4014	0.156235391353515	2.11121265723663
chr1	15120000	15160000	chr1	15260000	15330000	3	150000000	4052	4053	4052_4053	0.116776123138549	2.11121265723663
chr1	18580000	18610000	chr1	18800000	18840000	3	150000000	4076	4078	4076_4078	0.106680198821818	3.2
chr1	19340000	19400000	chr1	19630000	19660000	3	150000000	4082	4084	4082_4084	0.0283533117172384	2.11121265723663
chr1	23490000	23520000	chr1	23620000	23660000	3	150000000	4109	4111	4109_4111	0.133237542698157	2.11121265723663
chr1	30780000	30810000	chr1	30900000	30930000	3	150000000	4142	4143	4142_4143	0.137771233977297	2.59920766833995
chr1	45100000	45110000	chr1	45240000	45250000	3	150000000	4213	4215	4213_4215	0.165385744448851	2.11121265723663
chr1	47420000	47460000	chr1	47690000	47720000	3	150000000	4227	4229	4227_4229	0.0966677632825301	2.11121265723663
chr1	53270000	53290000	chr1	53390000	53410000	3	150000000	4241	4242	4241_4242	0.0568560821928892	2.11121265723663
chr1	109260000	109280000	chr1	109390000	109430000	3	150000000	4341	4342	4341_4342	0.131016746962854	2.11121265723663
chr1	115590000	115610000	chr1	115770000	115780000	3	150000000	4381	4382	4381_4382	0.150739512273907	2.11121265723663
chr1	181180000	181210000	chr1	181410000	181440000	3	150000000	4520	4521	4520_4521	0.109392428782277	3.2
chr1	192800000	192820000	chr1	193020000	193040000	3	150000000	4538	4540	4538_4540	0.053640610060874	3.2
chr1	200970000	200990000	chr1	201100000	201110000	3	150000000	4547	4548	4547_4548	0.184299529392678	2.11121265723663
chr1	214210000	214240000	chr1	214330000	214340000	3	150000000	4614	4615	4614_4615	0.164985585723001	2.59920766833995
chr2	10110000	10140000	chr2	10410000	10440000	3	150000000	2762	2764	2762_2764	0.0311467970295696	2.59920766833995
chr2	11140000	11150000	chr2	11410000	11440000	3	150000000	2768	2770	2768_2770	0.0834869181438264	2.11121265723663
chr2	30170000	30210000	chr2	30680000	30740000	3	150000000	2819	2821	2819_2821	0.0224386035792453	2.59920766833995
chr2	64570000	64610000	chr2	64850000	64880000	3	150000000	2900	2903	2900_2903	0.0382475460428448	2.59920766833995
chr2	176130000	176160000	chr2	176450000	176470000	3	150000000	3223	3224	3223_3224	0.183376543781368	3.2
chr2	201850000	201880000	chr2	202170000	202190000	3	150000000	3253	3255	3253_3255	0.0644344914347107	2.11121265723663
chr2	231210000	231250000	chr2	231400000	231430000	3	150000000	3313	3314	3313_3314	0.0742832007916855	2.11121265723663
chr3	43850000	43870000	chr3	44180000	44190000	3	150000000	3384	3387	3384_3387	0.111287893825612	2.11121265723663
chr3	48270000	48290000	chr3	48410000	48440000	3	150000000	3402	3403	3402_3403	0.07826275021149	2.11121265723663
chr3	150230000	150250000	chr3	150470000	150490000	3	150000000	3516	3518	3516_3518	0.159955417549558	2.59920766833995
chr3	160730000	160740000	chr3	160890000	160900000	3	150000000	3535	3536	3535_3536	0.139024729583328	2.59920766833995
chr3	183900000	183930000	chr3	184010000	184030000	3	150000000	3555	3556	3555_3556	0.137140068109292	2.11121265723663
chr3	193770000	193810000	chr3	194290000	194330000	3	150000000	3598	3603	3598_3603	0.0538980024850472	2.11121265723663
chr3	194460000	194480000	chr3	194570000	194590000	3	150000000	3604	3605	3604_3605	0.0956193284483771	2.11121265723663
chr4	2220000	2260000	chr4	2440000	2470000	3	150000000	4732	4734	4732_4734	0.198905464706816	2.59920766833995
chr4	6890000	6910000	chr4	7010000	7080000	3	150000000	4746	4747	4746_4747	0.104072781192376	2.59920766833995
chr4	8240000	8280000	chr4	8380000	8420000	3	150000000	4754	4755	4754_4755	0.173354245279951	2.59920766833995
chr4	16000000	16050000	chr4	16230000	16260000	3	150000000	4773	4775	4773_4775	0.140841941480295	2.11121265723663
chr4	41490000	41510000	chr4	41640000	41710000	3	150000000	4809	4812	4809_4812	0.148416568517157	2.11121265723663
chr5	10420000	10470000	chr5	10620000	10650000	3	150000000	3630	3631	3630_3631	0.13712246061522	2.59920766833995
chr5	31590000	31610000	chr5	31790000	31830000	3	150000000	3655	3657	3655_3657	0.0710189326250759	2.11121265723663
chr5	39370000	39400000	chr5	39540000	39570000	3	150000000	3675	3676	3675_3676	0.0736743641494667	2.11121265723663
chr5	127300000	127320000	chr5	127480000	127490000	3	150000000	3797	3798	3797_3798	0.17553519929677	2.11121265723663
chr5	139790000	139810000	chr5	139960000	139980000	3	150000000	3838	3839	3838_3839	0.191754322791768	2.59920766833995
chr5	142710000	142750000	chr5	142860000	142890000	3	150000000	3859	3860	3859_3860	0.0417048443431828	2.59920766833995
chr5	172470000	172500000	chr5	172660000	172700000	3	150000000	3931	3932	3931_3932	0.0183017105895425	2.59920766833995
chr5	172710000	172740000	chr5	172900000	172950000	3	150000000	3933	3936	3933_3936	0.0330300323978482	3.67583473599051
chr6	3280000	3330000	chr6	3430000	3480000	3	150000000	1754	1755	1754_1755	0.0939395872178619	3.2
chr6	3700000	3760000	chr6	3980000	4000000	3	150000000	1756	1758	1756_1758	0.154955618595909	2.11121265723663
chr6	39160000	39180000	chr6	39290000	39320000	3	150000000	1878	1880	1878_1880	0.0662364890699714	2.11121265723663
chr6	41380000	41440000	chr6	41580000	41620000	3	150000000	1885	1886	1885_1886	0.122654989043774	2.59920766833995
chr6	43740000	43780000	chr6	44070000	44090000	3	150000000	1900	1903	1900_1903	0.0570399876431892	2.11121265723663
chr6	71870000	71900000	chr6	72040000	72080000	3	150000000	1947	1948	1947_1948	0.16686016703395	2.11121265723663
chr6	130900000	130910000	chr6	131090000	131100000	3	150000000	2009	2010	2009_2010	0.153361101651033	2.59920766833995
chr6	136640000	136660000	chr6	136780000	136800000	3	150000000	2023	2024	2023_2024	0.0564007222685986	2.11121265723663
chr6	149020000	149090000	chr6	149410000	149450000	3	150000000	2064	2065	2064_2065	0.0425558129491504	2.11121265723663
chr6	150880000	150910000	chr6	151300000	151350000	3	150000000	2071	2074	2071_2074	0.0783782752530942	4.22242531447326
chr7	99020000	99060000	chr7	99290000	99370000	3	150000000	5272	5275	5272_5275	0.0705620275265957	2.11121265723663
chr7	99130000	99150000	chr7	99290000	99370000	3	150000000	5274	5275	5274_5275	0.191078626669375	2.11121265723663
chr7	100550000	100580000	chr7	100680000	100700000	3	150000000	5279	5280	5279_5280	0.153245097368476	2.11121265723663
chr7	139600000	139640000	chr7	139970000	140010000	3	150000000	5373	5378	5373_5378	0.0717020800633468	3.2
chr7	155580000	155610000	chr7	155720000	155760000	3	150000000	5424	5425	5424_5425	0.130448341141597	2.11121265723663
chr8	10560000	10600000	chr8	10810000	10860000	3	150000000	5476	5477	5476_5477	0.112216373625301	2.59920766833995
chr8	37530000	37550000	chr8	37680000	37720000	3	150000000	5562	5563	5562_5563	0.125199916472853	2.11121265723663
chr8	48280000	48340000	chr8	48880000	48940000	3	150000000	5602	5607	5602_5607	0.0476422257065596	2.11121265723663
chr8	100570000	100580000	chr8	100810000	100860000	3	150000000	5682	5684	5682_5684	0.0937961314840765	3.67583473599051
chr8	124580000	124610000	chr8	124900000	124950000	3	150000000	5720	5722	5720_5722	0.0727235565804624	2.59920766833995
chr8	144550000	144570000	chr8	144730000	144750000	3	150000000	5770	5771	5770_5771	0.108197101861654	2.11121265723663
chr9	4390000	4410000	chr9	4610000	4630000	3	150000000	5780	5781	5780_5781	0.109428409309751	2.11121265723663
chr9	35780000	35790000	chr9	35880000	35890000	3	150000000	5822	5823	5822_5823	0.115559207018167	2.11121265723663
chr9	72840000	72890000	chr9	73000000	73070000	3	150000000	5851	5852	5851_5852	0.0953959276925233	2.59920766833995
chr9	107820000	107830000	chr9	107930000	107940000	3	150000000	5917	5918	5917_5918	0.155724649559427	2.11121265723663
chr9	122110000	122140000	chr9	122340000	122360000	3	150000000	5946	5947	5946_5947	0.0333289368518199	2.11121265723663
chr9	129120000	129150000	chr9	129590000	129640000	3	150000000	5978	5988	5978_5988	0.0331007735570108	2.11121265723663
chr9	131790000	131830000	chr9	132100000	132130000	3	150000000	6008	6009	6008_6009	0.0860157645214738	3.2
chr9	135070000	135110000	chr9	135330000	135350000	3	150000000	6019	6020	6019_6020	0.176189191300311	2.59920766833995
chr9	135960000	136000000	chr9	136100000	136130000	3	150000000	6022	6023	6022_6023	0.149960373883683	2.11121265723663
chr9	137100000	137120000	chr9	137220000	137240000	3	150000000	6026	6027	6026_6027	0.199821380581639	2.11121265723663
chr10	71400000	71410000	chr10	71550000	71580000	3	150000000	2563	2565	2563_2565	0.192402714993523	2.59920766833995
chr10	91070000	91090000	chr10	91240000	91260000	3	150000000	2639	2640	2639_2640	0.112278839228718	2.11121265723663
chr10	97890000	97920000	chr10	98040000	98070000	3	150000000	2670	2671	2670_2671	0.0647397210864884	2.11121265723663
chr10	101200000	101300000	chr10	101450000	101480000	3	150000000	2678	2680	2678_2680	0.12891382036537	2.59920766833995
chr10	102890000	102920000	chr10	103060000	103110000	3	150000000	2697	2698	2697_2698	0.112649768193862	2.59920766833995
chr10	110320000	110350000	chr10	110530000	110560000	3	150000000	2705	2706	2705_2706	0.0349105610061204	2.11121265723663
chr11	17380000	17400000	chr11	17500000	17530000	3	150000000	92	93	92_93	0.179525703856318	2.11121265723663
chr11	19940000	19970000	chr11	20100000	20130000	3	150000000	103	104	103_104	0.0467368403582282	2.11121265723663
chr11	46880000	46910000	chr11	47120000	47170000	3	150000000	167	171	167_171	0.016412148939192	2.11121265723663
chr11	61450000	61480000	chr11	61630000	61650000	3	150000000	197	199	197_199	0.157149258008632	2.59920766833995
chr11	63990000	64030000	chr11	64130000	64170000	3	150000000	215	216	215_216	0.133596199373635	2.11121265723663
chr11	64430000	64450000	chr11	64620000	64660000	3	150000000	218	221	218_221	0.0762788570664091	2.11121265723663
chr11	95140000	95160000	chr11	95750000	95780000	3	150000000	335	336	335_336	0.0254185127455283	2.59920766833995
chr11	111270000	111300000	chr11	111420000	111450000	3	150000000	343	344	343_344	0.0786747245600874	2.59920766833995
