chr_x	start_x	end_x	chr_y	start_y	end_y	Replicate	Seq_Depth	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale
chr11	47920000	47950000	chr11	48100000	48120000	2	150000000	3129	3131	3129_3131	0.104234680784849	3.2
chr11	69090000	69150000	chr11	69580000	69660000	2	150000000	3196	3208	3196_3208	0.0723179139491478	2.11121265723663
chr11	69890000	69960000	chr11	70070000	70100000	2	150000000	3211	3213	3211_3213	0.0930976653530022	2.59920766833995
chr11	113980000	114070000	chr11	114240000	114270000	2	150000000	3303	3305	3303_3305	0.101286654041493	2.11121265723663
chr11	116870000	116900000	chr11	117090000	117130000	2	150000000	3308	3309	3308_3309	0.109944481922036	2.11121265723663
chr11	124640000	124680000	chr11	124830000	124850000	2	150000000	3340	3342	3340_3342	0.111522761500738	2.11121265723663
chr11	129360000	129390000	chr11	129690000	129750000	2	150000000	3357	3358	3357_3358	0.194805819652324	2.11121265723663
chr12	1640000	1680000	chr12	1780000	1810000	2	150000000	2654	2655	2654_2655	0.15901402400319	2.11121265723663
chr12	1780000	1810000	chr12	1920000	1950000	2	150000000	2655	2656	2655_2656	0.11455706609063	2.11121265723663
chr12	4850000	4880000	chr12	4980000	5020000	2	150000000	2672	2673	2672_2673	0.17910034620504	2.59920766833995
chr12	5160000	5220000	chr12	5420000	5460000	2	150000000	2674	2676	2674_2676	0.15774273082397	2.11121265723663
chr12	52570000	52600000	chr12	52840000	52890000	2	150000000	2804	2807	2804_2807	0.033188514785814	3.2
chr12	93220000	93230000	chr12	93350000	93360000	2	150000000	2874	2875	2874_2875	0.160969427341455	2.11121265723663
chr14	69570000	69600000	chr14	69720000	69740000	2	150000000	1989	1990	1989_1990	0.0709268319244559	3.2
chr14	73720000	73740000	chr14	73820000	73840000	2	150000000	1997	1998	1997_1998	0.112718117983692	2.11121265723663
chr14	76870000	76950000	chr14	77030000	77090000	2	150000000	2013	2014	2013_2014	0.014719522288579	3.2
chr14	92950000	92980000	chr14	93110000	93160000	2	150000000	2036	2037	2036_2037	0.06018705214736	2.59920766833995
chr14	96100000	96120000	chr14	96250000	96300000	2	150000000	2059	2060	2059_2060	0.138335228605299	2.59920766833995
chr14	99510000	99540000	chr14	99620000	99640000	2	150000000	2066	2067	2066_2067	0.132824649637575	2.59920766833995
chr14	103080000	103120000	chr14	103270000	103310000	2	150000000	2094	2097	2094_2097	0.0371610278624582	2.11121265723663
chr15	66590000	66630000	chr15	66770000	66800000	2	150000000	5995	5997	5995_5997	0.113459727674206	2.11121265723663
chr15	78110000	78130000	chr15	78240000	78260000	2	150000000	6044	6045	6044_6045	0.19372496734505	2.11121265723663
chr15	79010000	79040000	chr15	79180000	79200000	2	150000000	6049	6050	6049_6050	0.0774724895369955	2.11121265723663
chr16	23170000	23210000	chr16	23410000	23440000	2	150000000	2222	2225	2222_2225	0.164421426999774	2.11121265723663
chr16	29810000	29870000	chr16	30000000	30060000	2	150000000	2248	2249	2248_2249	0.169752555582439	3.2
chr16	69140000	69170000	chr16	69290000	69320000	2	150000000	2302	2303	2302_2303	0.0419375685185241	2.11121265723663
chr16	84460000	84530000	chr16	84610000	84640000	2	150000000	2337	2338	2337_2338	0.0473604122144065	2.11121265723663
chr16	85810000	85840000	chr16	86000000	86030000	2	150000000	2349	2351	2349_2351	0.0804424425746446	2.11121265723663
chr16	86060000	86100000	chr16	86320000	86350000	2	150000000	2352	2353	2352_2353	0.0525312329185092	2.11121265723663
chr16	88430000	88450000	chr16	88520000	88550000	2	150000000	2362	2363	2362_2363	0.0994052170425708	2.11121265723663
chr16	88870000	88890000	chr16	89060000	89090000	2	150000000	2366	2368	2366_2368	0.134022675743882	2.11121265723663
chr17	1900000	1920000	chr17	2020000	2100000	2	150000000	1026	1028	1026_1028	0.108339430188788	2.11121265723663
chr17	2020000	2100000	chr17	2230000	2260000	2	150000000	1028	1029	1028_1029	0.0689429985419287	2.59920766833995
chr17	5580000	5600000	chr17	6400000	6440000	2	150000000	1054	1059	1054_1059	0.0279350805024057	2.11121265723663
chr17	28730000	28760000	chr17	28880000	28930000	2	150000000	1121	1122	1121_1122	0.159573863369941	2.11121265723663
chr17	49850000	49880000	chr17	49990000	50010000	2	150000000	1290	1291	1290_1291	0.0665847153191681	2.59920766833995
chr17	62670000	62710000	chr17	62960000	62990000	2	150000000	1348	1349	1348_1349	0.046247222375675	2.59920766833995
chr17	67470000	67490000	chr17	67580000	67600000	2	150000000	1380	1381	1380_1381	0.175778362315433	2.11121265723663
chr17	76080000	76130000	chr17	76270000	76300000	2	150000000	1426	1427	1426_1427	0.124999571845427	2.11121265723663
chr17	77080000	77100000	chr17	77220000	77260000	2	150000000	1438	1439	1438_1439	0.0656169512881806	2.11121265723663
chr17	81230000	81330000	chr17	81460000	81500000	2	150000000	1485	1487	1485_1487	0.0901991178300472	3.2
chr17	82010000	82030000	chr17	82140000	82180000	2	150000000	1490	1491	1490_1491	0.154479014659085	2.11121265723663
chr18	23130000	23160000	chr18	23340000	23400000	2	150000000	6214	6217	6214_6217	0.085393628098174	2.11121265723663
chr19	1010000	1050000	chr19	1180000	1230000	2	150000000	2379	2381	2379_2381	0.114178459554236	2.11121265723663
chr19	2440000	2480000	chr19	2580000	2620000	2	150000000	2395	2396	2395_2396	0.0821126826110749	2.59920766833995
chr19	3300000	3340000	chr19	3450000	3480000	2	150000000	2403	2405	2403_2405	0.0365094551182765	3.2
chr19	13870000	13890000	chr19	14040000	14090000	2	150000000	2464	2466	2464_2466	0.0772494738894299	3.2
chr19	16220000	16260000	chr19	16430000	16450000	2	150000000	2480	2483	2480_2483	0.100145598067227	2.11121265723663
chr19	16220000	16260000	chr19	16370000	16400000	2	150000000	2480	2481	2480_2481	0.148569227054282	2.11121265723663
chr19	18430000	18490000	chr19	18660000	18690000	2	150000000	2496	2499	2496_2499	0.0998097096138418	3.2
chr19	34220000	34250000	chr19	34340000	34350000	2	150000000	2541	2542	2541_2542	0.16999634432648	2.11121265723663
chr19	38200000	38230000	chr19	38320000	38340000	2	150000000	2557	2559	2557_2559	0.0921039995276425	2.11121265723663
chr19	46840000	46870000	chr19	46990000	47010000	2	150000000	2596	2597	2596_2597	0.0684254070621536	2.11121265723663
chr19	47430000	47460000	chr19	47680000	47730000	2	150000000	2599	2602	2599_2602	0.0565913296873929	2.11121265723663
chr20	17630000	17710000	chr20	17870000	17920000	2	150000000	3414	3415	3414_3415	0.0589578085071484	3.67583473599051
chr20	22330000	22400000	chr20	22640000	22720000	2	150000000	3428	3431	3428_3431	0.0384702432986373	2.59920766833995
chr20	33460000	33480000	chr20	33650000	33670000	2	150000000	3456	3458	3456_3458	0.102746227517373	2.11121265723663
chr20	41170000	41190000	chr20	41320000	41340000	2	150000000	3498	3499	3498_3499	0.15633741544736	2.11121265723663
chr20	49330000	49350000	chr20	49480000	49530000	2	150000000	3535	3536	3535_3536	0.0425133255805004	2.11121265723663
chr20	49960000	49990000	chr20	50070000	50100000	2	150000000	3541	3542	3541_3542	0.0689996030174511	2.11121265723663
chr20	50810000	50820000	chr20	50920000	50930000	2	150000000	3547	3548	3547_3548	0.151800844585076	2.11121265723663
chr20	62880000	62890000	chr20	62990000	63000000	2	150000000	3597	3598	3597_3598	0.178233982417982	2.11121265723663
chr22	24930000	24950000	chr22	25040000	25060000	2	150000000	1508	1509	1508_1509	0.182668437025693	2.11121265723663
chr22	35410000	35450000	chr22	35560000	35660000	2	150000000	1583	1584	1583_1584	0.0789599383793296	2.11121265723663
chr22	39160000	39180000	chr22	39300000	39320000	2	150000000	1622	1623	1622_1623	0.0799184052081837	2.11121265723663
chr22	42630000	42640000	chr22	42770000	42780000	2	150000000	1647	1650	1647_1650	0.147425248900014	2.11121265723663
chr22	43220000	43260000	chr22	43360000	43380000	2	150000000	1654	1655	1654_1655	0.176204131523655	3.2
chr22	46350000	46380000	chr22	46510000	46550000	2	150000000	1677	1678	1677_1678	0.170286643822574	2.11121265723663
chr1	3010000	3060000	chr1	3390000	3430000	3	150000000	10	18	10_18	0.153243068692286	3.2
chr1	3450000	3500000	chr1	3610000	3650000	3	150000000	19	20	19_20	0.150316103915338	2.11121265723663
chr1	8040000	8060000	chr1	8280000	8350000	3	150000000	39	42	39_42	0.109677220439407	3.2
chr1	8040000	8060000	chr1	8180000	8210000	3	150000000	39	41	39_41	0.0848487556662942	2.11121265723663
chr1	9270000	9320000	chr1	9450000	9500000	3	150000000	47	50	47_50	0.04611344183688	2.11121265723663
chr1	10500000	10540000	chr1	10850000	10910000	3	150000000	54	58	54_58	0.0294780939113379	2.11121265723663
chr1	15770000	15820000	chr1	15940000	16000000	3	150000000	81	82	81_82	0.134143169988249	2.11121265723663
chr1	17100000	17130000	chr1	17230000	17250000	3	150000000	87	88	87_88	0.0521860532596145	2.59920766833995
chr1	18900000	18930000	chr1	19070000	19110000	3	150000000	105	106	105_106	0.0315533152695912	2.59920766833995
chr1	22670000	22700000	chr1	22890000	22920000	3	150000000	133	134	133_134	0.079226671094716	4.22242531447326
chr1	31780000	31800000	chr1	31960000	31990000	3	150000000	172	174	172_174	0.197147386210446	2.59920766833995
chr1	32220000	32240000	chr1	32330000	32360000	3	150000000	175	176	175_176	0.123172615297072	2.59920766833995
chr1	46030000	46050000	chr1	46170000	46200000	3	150000000	221	222	221_222	0.0931246384032869	2.11121265723663
chr2	25940000	26000000	chr2	26130000	26160000	3	150000000	3648	3649	3648_3649	0.0961470193509138	3.67583473599051
chr2	45990000	46010000	chr2	46450000	46480000	3	150000000	3706	3714	3706_3714	0.12750880857337	2.11121265723663
chr2	85410000	85430000	chr2	85540000	85570000	3	150000000	3784	3785	3784_3785	0.150432488497615	2.59920766833995
chr2	96840000	96870000	chr2	96950000	96970000	3	150000000	3800	3801	3800_3801	0.178026702964302	2.11121265723663
chr2	101010000	101040000	chr2	101150000	101200000	3	150000000	3823	3824	3823_3824	0.15280285760841	3.2
chr2	218270000	218300000	chr2	218380000	218400000	3	150000000	4008	4009	4008_4009	0.178565464757655	2.11121265723663
chr2	235780000	235800000	chr2	236170000	236190000	3	150000000	4040	4041	4040_4041	0.180523942349571	2.11121265723663
chr3	4690000	4750000	chr3	5030000	5060000	3	150000000	4067	4071	4067_4071	0.0618458930391759	2.11121265723663
chr3	46700000	46720000	chr3	46870000	46910000	3	150000000	4133	4134	4133_4134	0.0566522132612424	2.59920766833995
chr3	51990000	52010000	chr3	52130000	52150000	3	150000000	4154	4155	4154_4155	0.0249593481152385	2.11121265723663
chr3	184520000	184590000	chr3	184730000	184790000	3	150000000	4294	4296	4294_4296	0.0441952505669598	2.59920766833995
chr3	194460000	194490000	chr3	194580000	194610000	3	150000000	4336	4337	4336_4337	0.182897634997579	2.11121265723663
chr4	2760000	2800000	chr4	2920000	2940000	3	150000000	4365	4366	4365_4366	0.0552279062612534	2.11121265723663
chr4	6720000	6740000	chr4	6870000	6890000	3	150000000	4375	4376	4375_4376	0.0177282230447073	2.11121265723663
chr4	8230000	8270000	chr4	8390000	8420000	3	150000000	4388	4389	4388_4389	0.0656717994961818	2.11121265723663
chr4	56530000	56570000	chr4	56800000	56830000	3	150000000	4437	4439	4437_4439	0.12180739460858	2.59920766833995
chr4	82580000	82590000	chr4	82710000	82720000	3	150000000	4452	4453	4452_4453	0.142577227977286	2.11121265723663
chr4	153140000	153170000	chr4	153300000	153320000	3	150000000	4502	4503	4502_4503	0.158445410997041	2.59920766833995
chr5	940000	950000	chr5	1120000	1130000	3	150000000	4527	4529	4527_4529	0.103915512046682	3.2
chr5	14700000	14730000	chr5	14990000	15010000	3	150000000	4541	4542	4541_4542	0.0485554279753119	3.2
chr5	31820000	31840000	chr5	32070000	32090000	3	150000000	4553	4554	4553_4554	0.0856201662683563	2.59920766833995
chr5	140230000	140250000	chr5	140340000	140360000	3	150000000	4684	4685	4684_4685	0.154780586576526	2.11121265723663
chr5	141680000	141710000	chr5	141940000	141970000	3	150000000	4688	4691	4688_4691	0.0814985912842973	2.11121265723663
chr5	172470000	172500000	chr5	172660000	172730000	3	150000000	4752	4754	4752_4754	0.0870005928814162	3.2
chr5	178250000	178290000	chr5	178530000	178570000	3	150000000	4784	4786	4784_4786	0.0826959692705322	3.67583473599051
chr6	33810000	33860000	chr6	34120000	34160000	3	150000000	4878	4883	4878_4883	0.091682266920191	2.11121265723663
chr6	37000000	37060000	chr6	37180000	37220000	3	150000000	4898	4899	4898_4899	0.0787933672973723	2.59920766833995
chr6	39160000	39170000	chr6	39290000	39310000	3	150000000	4904	4905	4904_4905	0.112382072980189	2.59920766833995
chr6	41400000	41460000	chr6	41590000	41600000	3	150000000	4911	4912	4911_4912	0.0635188345957021	2.59920766833995
chr6	56350000	56380000	chr6	56560000	56600000	3	150000000	4960	4962	4960_4962	0.103454605922823	3.2
chr6	133920000	133940000	chr6	134070000	134100000	3	150000000	5056	5057	5056_5057	0.068444821970762	2.11121265723663
chr7	99030000	99070000	chr7	99270000	99330000	3	150000000	864	867	864_867	0.102987898591158	2.11121265723663
chr7	139600000	139670000	chr7	139970000	140020000	3	150000000	956	959	956_959	0.100202866537001	2.11121265723663
chr8	19120000	19130000	chr8	19250000	19270000	3	150000000	5206	5207	5206_5207	0.115553925123354	2.11121265723663
chr8	22410000	22430000	chr8	22560000	22580000	3	150000000	5220	5221	5220_5221	0.109788152150963	2.59920766833995
chr8	97840000	97860000	chr8	98030000	98060000	3	150000000	5354	5355	5354_5355	0.123963052400899	2.59920766833995
chr8	100830000	100880000	chr8	101290000	101310000	3	150000000	5363	5367	5363_5367	0.0544835173374118	2.11121265723663
chr9	122120000	122140000	chr9	122340000	122360000	3	150000000	1823	1824	1823_1824	0.0321129827500494	2.11121265723663
chr9	124110000	124150000	chr9	124310000	124330000	3	150000000	1833	1834	1833_1834	0.149280351070372	2.11121265723663
chr9	126940000	126980000	chr9	127180000	127210000	3	150000000	1839	1840	1839_1840	0.0421675038441264	2.11121265723663
chr9	133520000	133550000	chr9	133700000	133730000	3	150000000	1883	1884	1883_1884	0.0840151550538831	2.59920766833995
chr9	136490000	136510000	chr9	136610000	136640000	3	150000000	1896	1897	1896_1897	0.0399431229806113	2.59920766833995
chr10	13640000	13670000	chr10	13760000	13780000	3	150000000	5472	5473	5472_5473	0.133285692001783	2.59920766833995
chr10	71310000	71320000	chr10	71560000	71590000	3	150000000	5581	5585	5581_5585	0.149083309802433	2.11121265723663
chr10	71370000	71410000	chr10	71560000	71590000	3	150000000	5582	5585	5582_5585	0.142462834866153	2.11121265723663
chr10	95400000	95450000	chr10	95580000	95610000	3	150000000	5680	5682	5680_5682	0.160640911480387	2.59920766833995
chr10	103050000	103110000	chr10	103240000	103280000	3	150000000	5724	5725	5724_5725	0.0969258980333344	2.11121265723663
chr10	110350000	110370000	chr10	110490000	110510000	3	150000000	5735	5736	5735_5736	0.187109027772617	2.11121265723663
chr11	2520000	2550000	chr11	2860000	2890000	3	150000000	3002	3003	3002_3003	0.0291567047980174	2.59920766833995
chr11	13200000	13230000	chr11	13330000	13360000	3	150000000	3057	3058	3057_3058	0.149071312829861	2.59920766833995
chr11	65360000	65410000	chr11	65500000	65540000	3	150000000	3172	3173	3172_3173	0.167791730069137	3.2
chr11	65690000	65740000	chr11	65810000	65830000	3	150000000	3176	3177	3176_3177	0.183968175184473	2.11121265723663
chr11	66670000	66710000	chr11	66800000	66850000	3	150000000	3184	3185	3184_3185	0.134229295467595	2.11121265723663
chr11	69890000	69960000	chr11	70070000	70100000	3	150000000	3211	3213	3211_3213	0.0868322929784251	2.11121265723663
chr11	75430000	75450000	chr11	75530000	75540000	3	150000000	3245	3246	3245_3246	0.135879370731891	2.11121265723663
chr11	111620000	111630000	chr11	111750000	111790000	3	150000000	3296	3297	3296_3297	0.104743849824296	2.11121265723663
chr11	116870000	116900000	chr11	117090000	117130000	3	150000000	3308	3309	3308_3309	0.102107300965871	2.11121265723663
chr11	130410000	130450000	chr11	130840000	130880000	3	150000000	3361	3364	3361_3364	0.0755308282225102	3.2
chr12	1780000	1810000	chr12	1920000	1950000	3	150000000	2655	2656	2655_2656	0.103118185519356	2.11121265723663
chr12	6690000	6730000	chr12	6810000	6850000	3	150000000	2684	2686	2684_2686	0.132509627165708	2.11121265723663
chr12	49850000	49880000	chr12	50040000	50070000	3	150000000	2780	2782	2780_2782	0.0915076952382026	2.11121265723663
chr12	52360000	52410000	chr12	52490000	52520000	3	150000000	2800	2802	2800_2802	0.177001647260588	2.11121265723663
chr12	52570000	52600000	chr12	52840000	52890000	3	150000000	2804	2807	2804_2807	0.0517287253978929	3.67583473599051
chr12	53970000	54020000	chr12	54190000	54230000	3	150000000	2816	2817	2816_2817	0.0467075918668979	2.59920766833995
chr12	55800000	55820000	chr12	55930000	55950000	3	150000000	2822	2823	2822_2823	0.137768629290877	2.11121265723663
chr12	109580000	109610000	chr12	109750000	109790000	3	150000000	2908	2910	2908_2910	0.114809000789227	3.2
chr12	120620000	120650000	chr12	120960000	120990000	3	150000000	2948	2950	2948_2950	0.136392255749486	3.67583473599051
chr13	98450000	98480000	chr13	98570000	98590000	3	150000000	5856	5857	5856_5857	0.180190989951095	2.11121265723663
chr14	69570000	69600000	chr14	69720000	69740000	3	150000000	1989	1990	1989_1990	0.050251360332872	2.11121265723663
chr14	76870000	76950000	chr14	77030000	77090000	3	150000000	2013	2014	2013_2014	0.0222440686061737	2.11121265723663
chr14	99700000	99740000	chr14	99870000	99900000	3	150000000	2068	2069	2068_2069	0.0585668285530262	2.11121265723663
chr14	103080000	103120000	chr14	103270000	103310000	3	150000000	2094	2097	2094_2097	0.0460017750946602	2.11121265723663
chr15	70080000	70110000	chr15	70440000	70490000	3	150000000	6020	6022	6020_6022	0.118193284504291	2.11121265723663
chr15	74620000	74650000	chr15	74750000	74790000	3	150000000	6031	6032	6031_6032	0.066295869305791	2.59920766833995
chr16	15860000	15880000	chr16	16090000	16140000	3	150000000	2187	2191	2187_2191	0.0563177902767545	2.11121265723663
chr16	15940000	15960000	chr16	16090000	16140000	3	150000000	2188	2191	2188_2191	0.097081304151318	2.11121265723663
