gene_id	loops_gained	loops_shared	loops_lost	gene_name	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval	chr	start	end	strand	Mean_log2FC	Loop_Changes
ENSG00000059588.10	1	0	0	TARBP1	8	36.3400315337841	0.297751610609429	0.501618916873257	chr1	234391313	234479179	-	-0.375759935076054	Gained loop(s)
ENSG00000060138.13	1	0	0	YBX3	14	76.0756879639286	9.79654532938196e-09	6.69398469000099e-07	chr12	10699089	10723323	-	0.574570528122126	Gained loop(s)
ENSG00000060237.17	0	1	0	WNK1	20	100.253230764947	0.363322332555622	0.564327583608725	chr12	752579	911452	+	-0.264969014588821	Same loop(s)
ENSG00000060491.16	0	2	0	OGFR	4	16.9186633782998	0.474124389297896	0.659683607148112	chr20	62804835	62814000	+	0.00858249811471124	Same loop(s)
ENSG00000060642.10	0	1	0	PIGV	6	24.0988565965579	0.102393015692808	0.25754494910421	chr1	26787472	26798398	+	0.27259941034001	Same loop(s)
ENSG00000060656.20	0	3	0	PTPRU	9	29.8521108054201	0.464591759300471	0.651574931522322	chr1	29236516	29326813	+	-0.417538897918496	Same loop(s)
ENSG00000060709.15	0	1	0	RIMBP2	4	13.1698292715922	0.366541508984825	0.566953067676276	chr12	130396137	130716281	-	0.596863819151016	Same loop(s)
ENSG00000060971.18	0	2	0	ACAA1	12	49.9501412209198	0.00126170404170002	0.0121066603824588	chr3	38103129	38137242	-	-0.370233457237728	Same loop(s)
ENSG00000061337.15	0	1	0	LZTS1	2	9.44067053647192	0.369160305526302	0.568740232664704	chr8	20246165	20303963	-	0.812017972571956	Same loop(s)
ENSG00000062716.13	0	0	1	VMP1	15	67.8174096362552	0.544723004660206	0.711851029557289	chr17	59707192	59842255	+	0.319866779132456	Lost loop(s)
ENSG00000063046.17	1	4	0	EIF4B	13	78.3455424266941	0.00740384013065985	0.0441104200648824	chr12	53006158	53042209	+	0.234902452837867	Gained loop(s)
ENSG00000063515.2	0	2	0											Same loop(s)
ENSG00000063660.9	0	1	0	GPC1	9	37.6805877061874	0.950161826519196	0.9721672061645	chr2	240435663	240468076	+	0.0429171168618727	Same loop(s)
ENSG00000064042.18	0	1	0	LIMCH1	17	89.3596338455026	3.69649261761737e-05	0.000768634518127119	chr4	41359607	41700044	+	0.120191922259848	Same loop(s)
ENSG00000064195.7	0	1	0	DLX3	1	2.63196068745427	0.759522435764393	0.859619312649151	chr17	49990005	49995224	-	-0.145981476272109	Same loop(s)
ENSG00000064201.15	1	0	0	TSPAN32	2	6.04365474908724	0.65601268053967	0.793066957802625	chr11	2301997	2318200	+	-0.127147975145459	Gained loop(s)
ENSG00000064651.14	2	0	0	SLC12A2	7	48.0043205175496	0.200264412796825	0.393997806998163	chr5	128083766	128189677	+	0.255313720558367	Gained loop(s)
ENSG00000064703.12	0	1	0	DDX20	3	15.2624557460732	0.028254349157696	0.111680385972968	chr1	111755245	111768000	+	0.420211655414292	Same loop(s)
ENSG00000064726.10	0	1	0	BTBD1	4	17.1063089711351	0.0239222776453459	0.0997407932713163	chr15	83016423	83067252	-	0.0803496986304007	Same loop(s)
ENSG00000065135.12	1	0	0											Gained loop(s)
ENSG00000065154.12	0	2	0	OAT	7	24.8244091397114	0.0375033740640099	0.135147667672407	chr10	124397303	124418976	-	0.677055076702631	Same loop(s)
ENSG00000065268.10	0	2	0	WDR18	8	21.8724478466206	0.802466956635301	0.88683476935922	chr19	984271	998438	+	-0.438600301541167	Same loop(s)
ENSG00000065559.15	1	0	0	MAP2K4	12	52.0829940030802	0.0147837877782363	0.0717210017159114	chr17	12020829	12143830	+	0.166088134951186	Gained loop(s)
ENSG00000065600.12	0	2	0	PACC1	5	17.916215565083	0.143511874655684	0.319013203914477	chr1	212363931	212414901	-	0.104526822032241	Same loop(s)
ENSG00000065809.13	1	4	0	FAM107B	23	82.0054041893015	0.359510104433068	0.560454976969911	chr10	14518557	14774897	-	-0.156479461865014	Gained loop(s)
ENSG00000065833.9	0	1	1	ME1	1	6.43367535076625	0.275841541837739	0.479551612270785	chr6	83210402	83431051	-	0.202193065053715	Lost loop(s)
ENSG00000066027.12	0	1	0	PPP2R5A	5	23.5440064739862	0.0506266081787783	0.163588640016928	chr1	212285410	212361853	+	-0.137193745461049	Same loop(s)
ENSG00000066084.13	1	2	0	DIP2B	4	18.9302994381157	0.0259056383878367	0.10527511102547	chr12	50504985	50748657	+	0.163630679452949	Gained loop(s)
ENSG00000066117.15	0	1	0	SMARCD1	9	38.8038294406127	0.705109665879514	0.826065303840864	chr12	50085200	50100707	+	0.0940970492856863	Same loop(s)
ENSG00000066248.15	0	2	0	NGEF	2	5.70327434642512	0.540569490012894	0.70881481130336	chr2	232878701	233013256	-	0.316716288650926	Same loop(s)
ENSG00000066336.11	1	2	1	SPI1	3	11.1704599372564	0.734936911472197	0.845501875905565	chr11	47354860	47378576	-	-0.253691751271206	Opposing loop changes
ENSG00000066557.6	0	1	0	LRRC40	1	7.48571882328162	0.0041328593629541	0.0291247338422612	chr1	70144805	70205579	-	0.497314642404396	Same loop(s)
ENSG00000066629.17	0	1	0	EML1	11	37.0659249197673	4.96878093399525e-05	0.000976078312923328	chr14	99737693	99942060	+	0.13710255342159	Same loop(s)
ENSG00000066735.14	0	2	0	KIF26A	1	4.52668278410857	0.10605421766769	0.263866565495501	chr14	104138723	104180894	+	0.401353658496264	Same loop(s)
ENSG00000066739.12	0	3	0	ATG2B	7	37.2836264272611	0.119112965334363	0.284236603641249	chr14	96279195	96363341	-	-0.139205357083798	Same loop(s)
ENSG00000066827.16	0	2	0	ZFAT	12	40.9724247605271	0.316494529001565	0.518342999681566	chr8	134477788	134713049	-	0.105403301358854	Same loop(s)
ENSG00000066926.11	1	1	0	FECH	11	52.2566501063696	3.71146497970885e-11	4.53401840583683e-09	chr18	57544389	57586702	-	-0.920137704687179	Gained loop(s)
ENSG00000067082.15	1	3	1	KLF6	6	31.5829911087424	0.494373814350298	0.673616631250674	chr10	3775996	3785281	-	-0.38587864941219	Opposing loop changes
ENSG00000067182.8	0	1	0	TNFRSF1A	13	45.2952754653692	0.790257114327092	0.879283062369064	chr12	6328757	6342114	-	-1.56740042538875e-06	Same loop(s)
ENSG00000067221.14	0	1	0	STOML1	7	24.3866015634482	0.526194695709874	0.69824343617842	chr15	73978926	73994622	-	0.0101593370940744	Same loop(s)
ENSG00000068024.16	0	2	0	HDAC4	17	59.9422393340926	0.750581064786359	0.854526988918669	chr2	239048168	239401654	-	-0.16030612127	Same loop(s)
ENSG00000068724.17	2	4	0	TTC7A	13	41.7771531765403	0.914441619934441	0.9500704780332	chr2	46916157	47076137	+	-0.264578886127611	Gained loop(s)
ENSG00000068903.20	0	0	1	SIRT2	10	35.4473239134167	0.357043147874455	0.557941585091353	chr19	38878555	38899862	-	-0.118379811239534	Lost loop(s)
ENSG00000069018.18	0	2	0											Same loop(s)
ENSG00000069122.19	0	2	1	ADGRF5	3	16.7949338167101	0.000281100949580677	0.00391338971545863	chr6	46852522	46954943	-	1.2994860037204	Lost loop(s)
ENSG00000069329.18	1	0	0	VPS35	9	45.5463632671716	0.000256675781324573	0.00365936164972291	chr16	46656132	46689518	-	0.283004334448614	Gained loop(s)
ENSG00000069869.16	0	1	0	NEDD4	9	38.6198336405667	0.0719641961769268	0.205135216344496	chr15	55826922	55993746	-	-0.447710554820066	Same loop(s)
ENSG00000070010.19	0	3	0	UFD1	10	39.9509744445089	0.000627929168866689	0.00718168726428807	chr22	19449911	19479202	-	0.0632217815213972	Same loop(s)
ENSG00000070087.14	1	2	0	PFN2	9	39.1871815943538	0.00044638908569778	0.00556165997594304	chr3	149964904	150050788	-	0.500989269326059	Gained loop(s)
ENSG00000070214.16	0	1	0	SLC44A1	5	23.5663869700901	2.08451536319913e-05	0.000481576059190571	chr9	105244622	105439171	+	0.632827919712299	Same loop(s)
ENSG00000070269.14	0	4	0	TMEM260	12	46.7209858028833	0.898209038640397	0.941571411892691	chr14	56488354	56650606	+	0.00185596097235445	Same loop(s)
ENSG00000070366.14	0	3	0	SMG6	19	61.2034691415026	0.254215461704387	0.456498054619293	chr17	2059839	2303785	-	-0.214128570875585	Same loop(s)
ENSG00000070367.16	2	1	0	EXOC5	11	58.1051210981673	1.9540325738425e-07	9.47730041893932e-06	chr14	57200507	57268905	-	0.383056080473484	Gained loop(s)
ENSG00000070371.16	0	2	0	CLTCL1	9	28.1559150842526	0.123421949632188	0.290406335320903	chr22	19179473	19291719	-	-0.512186493602732	Same loop(s)
ENSG00000070501.12	0	1	0	POLB	16	65.5415318716185	0.519034839930157	0.692968236425878	chr8	42338454	42371808	+	0.107178647725126	Same loop(s)
ENSG00000070540.13	0	3	0	WIPI1	9	33.8787700533475	0.143079169908545	0.318458458916562	chr17	68420948	68457513	-	-0.370448363344794	Same loop(s)
ENSG00000070729.14	0	1	0	CNGB1	1	2.09305484832969	0.359824408214711	0.560766056686712	chr16	57882340	57971128	-	-0.564686555232928	Same loop(s)
ENSG00000070748.18	2	0	0	CHAT	1	2.50444958407635	0.154748150698086	0.334936891445141	chr10	49609095	49665104	+	-0.701023005368292	Gained loop(s)
ENSG00000070785.17	0	1	0	EIF2B3	8	23.912054573005	0.642099380679991	0.782448534586727	chr1	44850522	44986722	-	-0.0252695084722439	Same loop(s)
ENSG00000070808.16	0	0	1	CAMK2A	2	4.87612110835532	0.555168657904043	0.72001370761014	chr5	150219491	150290291	-	-0.449418109731766	Lost loop(s)
ENSG00000071203.9	0	1	0											Same loop(s)
ENSG00000071242.12	0	1	0	RPS6KA2	11	46.8808046248302	0.00718572091370246	0.0432369186013058	chr6	166409364	166906451	-	-0.257621519969407	Same loop(s)
ENSG00000071243.16	0	1	0	ING3	6	29.9654686606293	0.00168328393378632	0.0151132144096405	chr7	120950763	120977216	+	0.436642060960825	Same loop(s)
ENSG00000071575.11	0	2	0	TRIB2	4	21.3801424080104	0.0309484738445262	0.119078517670297	chr2	12716889	12742734	+	-0.44397704974669	Same loop(s)
ENSG00000071677.1	1	0	0											Gained loop(s)
ENSG00000072042.13	1	0	0	RDH11	10	50.3618281227159	0.0819630405156434	0.223251057680987	chr14	67676800	67695793	-	-0.0749824114155286	Gained loop(s)
ENSG00000072071.16	0	2	2	ADGRL1	5	19.0818053605198	0.0354201738665759	0.130111392293947	chr19	14147743	14206187	-	0.484816794813536	Lost loop(s)
ENSG00000072110.13	0	1	0	ACTN1	19	88.4223617182022	0.00020543267276171	0.00307928452592054	chr14	68874143	68979440	-	-0.567045767059866	Same loop(s)
ENSG00000072518.20	0	1	0	MARK2	13	56.1514403218826	0.00138629858881127	0.0129835132807403	chr11	63838928	63911019	+	-0.159789681284184	Same loop(s)
ENSG00000072786.13	0	2	0	STK10	9	24.6609579075762	0.98681329188485	0.992865204991889	chr5	172042079	172188224	-	-0.105140039105944	Same loop(s)
ENSG00000073060.16	1	5	0	SCARB1	9	38.8858230039364	0.00657980783653863	0.0404431122147951	chr12	124776856	124882668	-	-0.204975667180151	Gained loop(s)
ENSG00000073536.18	1	5	0	NLE1	7	28.5333248328617	0.722902374338831	0.837325482714434	chr17	35128730	35142304	-	0.387495790498033	Gained loop(s)
ENSG00000073584.20	0	2	0	SMARCE1	24	97.121402172059	6.84975586991788e-08	3.75028930625812e-06	chr17	40624962	40648654	-	0.672636758721251	Same loop(s)
ENSG00000073598.6	1	5	0											Gained loop(s)
ENSG00000073734.10	1	1	0	ABCB11	2	4.40570786229605	0.818174176821591	0.896213430853778	chr2	168915498	169031324	-	0.178057471103501	Gained loop(s)
ENSG00000073849.15	1	0	0	ST6GAL1	20	96.4089827461228	0.214251096919632	0.411532226846612	chr3	186930502	187078553	+	-0.465642321027784	Gained loop(s)
ENSG00000073921.18	0	1	0	PICALM	20	110.454901459967	3.77306519237483e-11	4.58064175466823e-09	chr11	85957175	86069882	-	0.491730040164684	Same loop(s)
ENSG00000074054.18	1	1	0	CLASP1	14	70.3446232049936	0.281382746227875	0.485176513766725	chr2	121337776	121649587	-	0.0803686389801856	Gained loop(s)
ENSG00000074181.9	0	1	0	NOTCH3	5	25.04750905583	0.278591036637061	0.482272642113896	chr19	15159038	15200995	-	-0.0873384702429602	Same loop(s)
ENSG00000074416.14	0	2	0	MGLL	8	34.357187437124	2.97740338436607e-08	1.81296967448035e-06	chr3	127689062	128052190	-	0.854416544248905	Same loop(s)
ENSG00000074582.14	1	1	0	BCS1L	13	39.5243215507959	0.428805178827916	0.622664772414909	chr2	218658764	218663443	+	-0.260866249506922	Gained loop(s)
ENSG00000074621.14	0	1	0	SLC24A1	9	31.5604846309831	0.191723120152924	0.383421525772095	chr15	65611366	65660995	+	0.230408951020264	Same loop(s)
ENSG00000074706.13	1	2	0	IPCEF1	6	19.1107257088789	0.962960338701212	0.979502804101418	chr6	154154496	154356792	-	0.26929578506503	Gained loop(s)
ENSG00000075218.19	0	2	0	GTSE1	2	8.23912129263382	0.836621362923149	0.907914303933983	chr22	46296870	46330810	+	-0.0767968284500918	Same loop(s)
ENSG00000075239.14	0	1	0	ACAT1	10	31.8248695453858	0.21495129055306	0.412575645723295	chr11	108116695	108147603	+	-0.354295018178857	Same loop(s)
ENSG00000075240.17	1	0	0	GRAMD4	6	17.859782996228	0.985332192020906	0.991993743228855	chr22	46576012	46679790	+	-0.0398879328255458	Gained loop(s)
ENSG00000075275.16	0	1	0	CELSR1	4	18.6703168445164	0.478876329966827	0.663038658747014	chr22	46360834	46537170	-	-0.30525968947916	Same loop(s)
ENSG00000075420.13	0	1	0	FNDC3B	10	54.9667335934729	0.00364037456378397	0.0265107158061555	chr3	172039578	172401669	+	0.28755539784942	Same loop(s)
ENSG00000075426.12	0	1	0	FOSL2	3	22.1499943702075	0.275789822045288	0.479504346352713	chr2	28392448	28417317	+	0.169823671719385	Same loop(s)
ENSG00000075891.21	1	0	0											Gained loop(s)
ENSG00000075945.13	0	2	0	KIFAP3	5	25.4574170201239	0.645139925195417	0.784163763148292	chr1	169921326	170085208	-	0.11724303482436	Same loop(s)
ENSG00000076258.10	0	0	1	FMO4	4	13.0089475017978	0.278142461693298	0.48175210954871	chr1	171314183	171342084	+	-0.639199422219082	Lost loop(s)
ENSG00000076356.7	0	1	0	PLXNA2	6	20.0125733964738	0.901079742522454	0.943055506925674	chr1	208022242	208244384	-	-0.142911424125891	Same loop(s)
ENSG00000076554.15	0	2	1	TPD52	21	100.498643433508	4.55077348034271e-09	3.4343404805706e-07	chr8	80034745	80231232	-	-0.339388033345756	Lost loop(s)
ENSG00000076604.15	1	1	0	TRAF4	10	38.989198757994	0.202583653999181	0.396714189855984	chr17	28744005	28750956	+	-0.0498914399612011	Gained loop(s)
ENSG00000076650.7	0	1	0	GPATCH1	3	9.71290298143843	0.207979669755964	0.403520945726548	chr19	33080899	33130542	+	-0.583547832051292	Same loop(s)
ENSG00000076685.18	1	2	0	NT5C2	13	68.5145308861846	0.0205732393633834	0.0893594911011798	chr10	103088017	103193306	-	-0.0199715595819913	Gained loop(s)
ENSG00000077063.11	0	1	0	CTTNBP2	5	16.9382384854814	0.135383311611482	0.307590632193191	chr7	117710651	117874139	-	0.140379794682063	Same loop(s)
ENSG00000077097.15	0	3	1	TOP2B	7	47.3947984015799	6.55073054465775e-07	2.61841675308549e-05	chr3	25597905	25664907	-	0.379941636658268	Lost loop(s)
ENSG00000077147.16	0	1	0	TM9SF3	7	46.3031245394411	0.00213720263531546	0.0180059322025327	chr10	96518110	96587452	-	0.271880625044136	Same loop(s)
ENSG00000077152.11	0	2	0	UBE2T	3	4.75833590381315	8.41098947073917e-13	1.25942651256441e-10	chr1	202331657	202341980	-	1.71388580557193	Same loop(s)
ENSG00000077157.22	0	2	0	PPP1R12B	14	72.2215568351018	0.000232912890820141	0.0033871332147018	chr1	202348699	202592706	+	-0.367855290513983	Same loop(s)
ENSG00000077235.18	1	1	0	GTF3C1	12	61.7389289085557	1.02450143346823e-08	6.92903287839794e-07	chr16	27459555	27549913	-	-0.446983008673843	Gained loop(s)
ENSG00000077454.16	0	2	1	LRCH4	10	39.5526982399353	0.0102679358240713	0.0557956835188485	chr7	100574011	100586129	-	-0.295897391931008	Lost loop(s)
ENSG00000077458.13	1	3	0	FAM76B	12	48.9035061009459	0.0940258972009141	0.243841075585653	chr11	95768953	95790409	-	0.286906953166323	Gained loop(s)
ENSG00000077549.18	0	1	0	CAPZB	9	47.5543557719714	0.000175496437277801	0.00270348764308855	chr1	19338775	19485539	-	-0.532092297303028	Same loop(s)
ENSG00000077684.16	0	2	0	JADE1	9	39.5220056763089	0.317129415189249	0.519059751238407	chr4	128809700	128875224	+	0.605607832994008	Same loop(s)
ENSG00000077782.20	0	2	0	FGFR1	27	90.3703853395833	0.727475829906076	0.840331101669178	chr8	38400215	38468834	-	-0.0340149553942321	Same loop(s)
ENSG00000077800.13	0	1	0	FKBP6	1	4.52552760537215	0.288195646179078	0.492272314971271	chr7	73328161	73358637	+	-0.220340920360752	Same loop(s)
ENSG00000078114.18	0	2	0	NEBL	11	45.2597861528548	1.81939008166975e-08	1.15086726654747e-06	chr10	20779973	21174187	-	0.498544133776765	Same loop(s)
ENSG00000078140.14	0	1	0	UBE2K	5	28.2144291850145	0.000750366011009867	0.00816174404629875	chr4	39698109	39782792	+	-0.247337673666011	Same loop(s)
ENSG00000078269.15	0	1	0	SYNJ2	9	44.200081311748	0.00270982362429881	0.0215484998212142	chr6	157981863	158099176	+	-0.225940126961573	Same loop(s)
ENSG00000078328.21	1	0	0	RBFOX1	2	5.63052522737047	0.902513292087685	0.943898807167097	chr16	5239802	7713340	+	0.0502542986201535	Gained loop(s)
ENSG00000078369.18	1	0	0	GNB1	10	48.7496212573832	1.61595673211935e-07	7.97996573271559e-06	chr1	1785285	1891117	-	-0.284392227724716	Gained loop(s)
ENSG00000078399.19	1	6	0	HOXA9	5	20.9215489313804	0.00859039080636407	0.0492253822049815	chr7	27162438	27175180	-	0.183249173930112	Gained loop(s)
ENSG00000078401.7	0	2	1	EDN1	1	5.7766072617509	0.036891450536407	0.133657144056462	chr6	12290361	12297194	+	0.826911200110683	Lost loop(s)
ENSG00000078403.17	1	4	1	MLLT10	19	76.9160947618827	0.323015687221324	0.524652203957786	chr10	21524646	21743630	+	-0.00404262006428233	Opposing loop changes
ENSG00000078668.14	0	4	0	VDAC3	8	29.9026421530742	0.206979970132495	0.402409215134416	chr8	42391624	42405937	+	0.255793636277037	Same loop(s)
ENSG00000079308.19	0	3	0	TNS1	20	102.371326925993	0.0933066611023029	0.242587389984785	chr2	217799588	218033982	-	0.322549319338002	Same loop(s)
ENSG00000079313.15	0	1	0	REXO1	5	21.0075948653716	0.80406947606815	0.887577905869321	chr19	1815248	1848483	-	-0.260733090906158	Same loop(s)
ENSG00000079337.16	0	1	0	RAPGEF3	17	47.5919545449089	0.006663271526109	0.0407893220323603	chr12	47734363	47771040	-	0.569317969383493	Same loop(s)
ENSG00000079393.20	1	1	0											Gained loop(s)
ENSG00000079691.18	2	2	0	CARMIL1	5	21.4457488219181	0.200767270414703	0.394446935576589	chr6	25279078	25620530	+	-0.0304648201383863	Gained loop(s)
ENSG00000079819.19	2	1	0	EPB41L2	19	69.8869606230661	0.98161951092851	0.989772244550356	chr6	130839347	131063322	-	0.148864087690158	Gained loop(s)
ENSG00000079931.15	0	2	0	MOXD1	4	21.9412521682235	0.525329700484155	0.6977977795218	chr6	132296055	132401475	-	-0.125290778414923	Same loop(s)
ENSG00000080166.16	0	1	0	DCT	3	8.19906533500768	0.851849529928456	0.915402216283556	chr13	94436811	94479682	-	-0.232900211400376	Same loop(s)
ENSG00000080189.15	0	1	0	SLC35C2	11	49.5473958364033	0.0413850049138547	0.143574428135194	chr20	46345980	46364458	-	0.222032975929038	Same loop(s)
ENSG00000080371.6	0	1	0	RAB21	4	22.5393825119419	0.00365460911069984	0.0265648901739454	chr12	71754863	71800286	+	0.300780969129643	Same loop(s)
ENSG00000080608.10	1	0	0	PUM3	4	19.482676423172	0.239705240007748	0.440769545516388	chr9	2720469	2844095	-	0.0373805299211213	Gained loop(s)
ENSG00000081189.15	3	4	0	MEF2C	21	62.2219524969713	0.69805320790912	0.820848754770284	chr5	88717117	88904257	-	0.11017095095885	Gained loop(s)
ENSG00000081307.12	0	1	0	UBA5	10	48.6207879201622	0.220859819506986	0.419242918711662	chr3	132654446	132678097	+	0.130582725326867	Same loop(s)
ENSG00000081479.15	0	1	0	LRP2	2	5.31095896511842	0.769137309087626	0.866247642113798	chr2	169127109	169362534	-	-0.059256479157849	Same loop(s)
ENSG00000081791.9	0	1	0	DELE1	7	41.6791988586112	0.0270824907186316	0.108449449349609	chr5	141923855	141942047	+	0.265691883324108	Same loop(s)
ENSG00000081913.14	0	1	0	PHLPP1	7	28.9991194110612	0.0244822582218712	0.101340580094175	chr18	62715541	62980433	+	-0.239148123869155	Same loop(s)
ENSG00000082153.18	1	0	0	BZW1	13	55.4500942210497	9.04528155382823e-10	7.99995806566184e-08	chr2	200810594	200827338	+	0.671520232199907	Gained loop(s)
ENSG00000082512.15	1	1	0	TRAF5	6	26.9026418138876	0.496525480461074	0.675371401606969	chr1	211326615	211374946	+	0.746079825273892	Gained loop(s)
ENSG00000082641.16	0	1	0	NFE2L1	14	56.3900039495208	0.123555182750604	0.29054494731031	chr17	48048329	48061545	+	-0.0245857977540189	Same loop(s)
ENSG00000082781.12	0	2	0	ITGB5	12	59.1372484249603	9.68293633398723e-05	0.00167786058141945	chr3	124761948	124901418	-	-0.127366024127748	Same loop(s)
ENSG00000083307.12	1	1	0	GRHL2	5	31.57173904861	0.420473556620683	0.615762054222512	chr8	101492439	101669726	+	-0.0997644941778538	Gained loop(s)
ENSG00000083635.8	1	4	0	NUFIP1	1	6.48927739495556	0.00386765881612894	0.0276406797879548	chr13	44939249	44989471	-	0.523855457824843	Gained loop(s)
