chr_x	start_x	end_x	chr_y	start_y	end_y	anchor_ID_x	anchor_ID_y	loop_ID	fdr	detection_scale	Benign	Malignant	Consistent_in_benign_or_tumour
chr8	105950000	105960000	chr8	106190000	106210000	8951	8952	8951_8952	0.14376931534061	3.67583473599051	1	0	FALSE
chr8	106830000	106860000	chr8	107770000	107790000	8958	8961	8958_8961	0.0984397621761577	2.59920766833995	1	0	FALSE
chr8	112770000	112780000	chr8	113430000	113440000	8986	8988	8986_8988	0.0659655736775852	2.59920766833995	1	0	FALSE
chr8	120100000	120140000	chr8	120390000	120400000	9018	9020	9018_9020	0.0476595725714266	3.2	1	0	FALSE
chr8	121000000	121010000	chr8	121230000	121270000	9026	9028	9026_9028	0.0666945568883277	2.59920766833995	1	0	FALSE
chr8	122740000	122780000	chr8	123050000	123070000	9043	9045	9043_9045	0.101904849400543	3.67583473599051	1	0	FALSE
chr8	126830000	126880000	chr8	127570000	127590000	9070	9072	9070_9072	0.190506938093248	2.59920766833995	1	0	FALSE
chr8	127710000	127770000	chr8	128140000	128150000	9074	9078	9074_9078	0.179485937634657	3.2	1	0	FALSE
chr8	129270000	129280000	chr8	129520000	129540000	9083	9085	9083_9085	0.188533268735471	2.59920766833995	1	0	FALSE
chr8	141710000	141740000	chr8	142590000	142600000	9154	9157	9154_9157	0.198289739471395	2.59920766833995	1	0	FALSE
chr1	152080000	152090000	chr1	152440000	152470000	915	919	915_919	0.122515902829033	3.67583473599051	2	0	FALSE
chr8	144120000	144150000	chr8	144320000	144340000	9166	9167	9166_9167	0.131029218417545	3.2	3	0	TRUE
chr9	3460000	3470000	chr9	4310000	4400000	9190	9194	9190_9194	0.0934040340418855	2.59920766833995	1	0	FALSE
chr1	10500000	10530000	chr1	10820000	10830000	91	94	91_94	0.145831302370148	2.59920766833995	1	0	FALSE
chr1	10500000	10530000	chr1	10900000	10910000	91	96	91_96	0.0495113395245448	3.2	1	0	FALSE
chr9	12720000	12740000	chr9	13090000	13100000	9217	9220	9217_9220	0.162372515325195	2.59920766833995	1	0	FALSE
chr9	13040000	13050000	chr9	14410000	14450000	9219	9232	9219_9232	0.102931355595197	2.59920766833995	1	0	FALSE
chr9	13340000	13360000	chr9	14410000	14450000	9222	9232	9222_9232	0.0859195299053064	2.59920766833995	3	0	TRUE
chr9	14030000	14040000	chr9	14300000	14330000	9226	9230	9226_9230	0.109831388789523	2.59920766833995	1	0	FALSE
chr9	14160000	14190000	chr9	14300000	14330000	9228	9230	9228_9230	0.156153620968001	2.59920766833995	3	0	TRUE
chr9	16200000	16210000	chr9	16710000	16720000	9244	9245	9244_9245	0.187907773651095	3.67583473599051	1	0	FALSE
chr9	21240000	21250000	chr9	21770000	21790000	9276	9280	9276_9280	0.162515356007916	2.59920766833995	1	0	FALSE
chr9	35110000	35140000	chr9	35560000	35580000	9319	9324	9319_9324	0.0694417887634484	3.67583473599051	2	0	FALSE
chr9	68580000	68600000	chr9	68960000	68970000	9347	9352	9347_9352	0.117858016922924	2.59920766833995	1	0	FALSE
chr9	68680000	68690000	chr9	68980000	69020000	9348	9353	9348_9353	0.168842928633866	3.2	2	0	FALSE
chr1	154400000	154410000	chr1	154540000	154580000	936	939	936_939	0.157515329609013	2.59920766833995	1	0	FALSE
chr9	71590000	71620000	chr9	71970000	72010000	9373	9377	9373_9377	0.10744731423998	2.59920766833995	1	0	FALSE
chr9	72250000	72310000	chr9	72780000	72790000	9379	9385	9379_9385	0.104409825005557	3.67583473599051	1	0	FALSE
chr9	75340000	75360000	chr9	75840000	75890000	9405	9406	9405_9406	0.123694230826549	2.59920766833995	1	0	FALSE
chr9	86650000	86660000	chr9	87300000	87360000	9462	9467	9462_9467	0.157829725294865	3.2	1	0	FALSE
chr9	87650000	87690000	chr9	87800000	87820000	9469	9470	9469_9470	0.155626432067631	2.59920766833995	1	0	FALSE
chr9	88390000	88400000	chr9	88540000	88550000	9474	9475	9474_9475	0.174571241746028	2.59920766833995	1	0	FALSE
chr9	89530000	89630000	chr9	89900000	89910000	9485	9488	9485_9488	0.0410940467781309	3.67583473599051	1	0	FALSE
chr9	90950000	90960000	chr9	91400000	91440000	9499	9505	9499_9505	0.104902795331065	4.22242531447326	1	0	FALSE
chr9	93450000	93460000	chr9	93540000	93580000	9522	9523	9522_9523	0.182314684361274	2.59920766833995	1	0	FALSE
chr9	94660000	94690000	chr9	95250000	95260000	9530	9535	9530_9535	0.121953117161439	2.59920766833995	1	0	FALSE
chr9	95340000	95350000	chr9	96070000	96080000	9537	9546	9537_9546	0.153775481935368	3.2	1	0	FALSE
chr9	95540000	95550000	chr9	96200000	96230000	9541	9547	9541_9547	0.187794525626249	2.59920766833995	1	0	FALSE
chr9	97920000	97940000	chr9	98240000	98280000	9561	9567	9561_9567	0.111793275989222	3.67583473599051	2	0	FALSE
chr9	107620000	107630000	chr9	108550000	108580000	9632	9642	9632_9642	0.142679584967542	2.59920766833995	1	0	FALSE
chr9	110420000	110460000	chr9	110590000	110600000	9655	9656	9655_9656	0.117278682139198	2.59920766833995	1	0	FALSE
chr9	113680000	113720000	chr9	114030000	114040000	9686	9691	9686_9691	0.178651263680142	3.67583473599051	1	0	FALSE
chr9	114150000	114160000	chr9	114270000	114310000	9695	9696	9695_9696	0.122123808424161	2.59920766833995	1	0	FALSE
chr9	114940000	114950000	chr9	115500000	115550000	9701	9707	9701_9707	0.186330800808445	3.2	1	0	FALSE
chr9	115720000	115730000	chr9	116110000	116170000	9709	9711	9709_9711	0.181414806280044	2.59920766833995	1	0	FALSE
chr9	116730000	116750000	chr9	116860000	116870000	9716	9718	9716_9718	0.129490732856324	2.59920766833995	1	0	FALSE
chr9	117260000	117270000	chr9	117420000	117430000	9721	9722	9721_9722	0.192647534621342	3.2	1	0	FALSE
chr9	118760000	118770000	chr9	119330000	119340000	9729	9732	9729_9732	0.192722750695927	2.59920766833995	1	0	FALSE
chr9	122840000	122850000	chr9	122990000	123010000	9760	9763	9760_9763	0.118322655920757	2.59920766833995	1	0	FALSE
chr9	124570000	124580000	chr9	124710000	124720000	9777	9780	9777_9780	0.172075651172614	2.59920766833995	1	0	FALSE
chr9	125390000	125430000	chr9	125960000	125970000	9791	9797	9791_9797	0.166415679418807	2.59920766833995	1	0	FALSE
chr9	125710000	125720000	chr9	126220000	126250000	9794	9801	9794_9801	0.129490732856324	2.59920766833995	1	0	FALSE
chr9	129110000	129180000	chr9	129800000	129810000	9827	9833	9827_9833	0.198762813905467	3.67583473599051	1	0	FALSE
chr10	320000	330000	chr10	780000	810000	9899	9904	9899_9904	0.192856310367673	2.59920766833995	1	0	FALSE
chr10	3750000	3810000	chr10	4040000	4070000	9918	9923	9918_9923	0.184064456332254	2.59920766833995	2	0	FALSE
chr10	6710000	6720000	chr10	7390000	7440000	9948	9954	9948_9954	0.065751696064212	2.59920766833995	1	0	FALSE
chr10	6750000	6760000	chr10	7390000	7440000	9949	9954	9949_9954	0.147483268535103	3.2	1	0	FALSE
chr10	7840000	7890000	chr10	9240000	9250000	9962	9975	9962_9975	0.117903775636979	6.4	2	0	FALSE
chr10	8230000	8250000	chr10	8840000	8850000	9966	9970	9966_9970	0.148518126567715	2.59920766833995	1	0	FALSE
