gene_id	chr	start	end
ENSG00000278139.1	chr1	46043661	46176488
ENSG00000226957.1	chr1	46046818	46048368
ENSG00000117472.10	chr1	46175073	46185962
ENSG00000250719.1	chr1	46175486	46176478
ENSG00000085998.14	chr1	46188682	46220305
ENSG00000171357.6	chr1	46203334	46221256
ENSG00000232022.7	chr1	46432129	46482493
ENSG00000224863.3	chr1	46446600	46451317
ENSG00000282881.2	chr1	46532166	46543969
ENSG00000269956.2	chr1	46538611	46570255
ENSG00000162456.9	chr1	46545644	46551527
ENSG00000079277.21	chr1	46557408	46616843
ENSG00000142961.14	chr1	46607715	46616891
ENSG00000123472.12	chr1	46632737	46673867
ENSG00000159658.12	chr1	46675159	46719114
ENSG00000236476.2	chr1	46742329	46743133
ENSG00000261196.1	chr1	46994382	46994502
ENSG00000261593.1	chr1	47000898	47001087
ENSG00000261290.1	chr1	47002995	47003148
ENSG00000225506.2	chr1	47096653	47179271
ENSG00000225514.1	chr1	47164510	47165920
ENSG00000224805.2	chr1	47179250	47180339
ENSG00000162366.8	chr1	47183582	47191044
ENSG00000162368.13	chr1	47333797	47378839
ENSG00000225762.1	chr1	47380928	47408477
ENSG00000186790.6	chr1	47416285	47418052
ENSG00000237424.1	chr1	47432133	47434641
ENSG00000186564.5	chr1	47436017	47440691
ENSG00000227947.2	chr1	47688463	47704029
ENSG00000269113.4	chr1	47760528	47997385
ENSG00000223814.1	chr1	47761132	47765547
ENSG00000226133.6	chr1	48050659	48091736
ENSG00000231413.1	chr1	48078787	48082196
ENSG00000237180.1	chr1	48089368	48089634
ENSG00000242267.6	chr1	48096092	48182428
ENSG00000279096.2	chr1	48102068	48104736
ENSG00000223720.2	chr1	48172972	48206857
ENSG00000117834.12	chr1	48222685	48248644
ENSG00000272491.1	chr1	48227888	48229561
ENSG00000132122.12	chr1	48295373	48472208
ENSG00000206700.1	chr1	48344209	48344315
ENSG00000232514.1	chr1	48497263	48497736
ENSG00000186094.17	chr1	48532854	50023954
ENSG00000287661.1	chr1	48552991	48558106
ENSG00000229846.2	chr1	49025595	49187585
ENSG00000162374.17	chr1	50024029	50203786
ENSG00000234080.3	chr1	50326131	50327007
ENSG00000229316.1	chr1	50398825	50399773
ENSG00000185104.20	chr1	50437028	50960267
ENSG00000207194.1	chr1	50582404	50582511
ENSG00000230585.2	chr1	50780340	50781150
ENSG00000265538.1	chr1	51059837	51059905
ENSG00000275816.1	chr1	51060018	51060103
ENSG00000203356.2	chr1	51195095	51235096
ENSG00000085831.15	chr1	51287258	51345116
ENSG00000085832.17	chr1	51354263	51519266
ENSG00000227070.1	chr1	51518309	51561629
ENSG00000252032.1	chr1	51538625	51538729
ENSG00000227742.2	chr1	51561866	51594897
ENSG00000117859.19	chr1	51577179	51798427
ENSG00000169213.7	chr1	51907956	51990700
ENSG00000264613.2	chr1	51995740	51996039
ENSG00000157077.14	chr1	52142094	52346686
ENSG00000241745.3	chr1	52150104	52150419
ENSG00000134748.13	chr1	52404602	52420836
ENSG00000134744.14	chr1	52408282	52553487
ENSG00000182183.15	chr1	52633168	52669683
ENSG00000162377.6	chr1	52684449	52698347
ENSG00000233664.1	chr1	52709122	52709442
ENSG00000239640.3	chr1	52714399	52714695
ENSG00000162378.13	chr1	52726453	52827336
ENSG00000252018.1	chr1	52754322	52754462
ENSG00000203995.10	chr1	52842511	52894998
ENSG00000121310.17	chr1	52895910	52927212
ENSG00000230953.2	chr1	52920422	52920596
ENSG00000231866.2	chr1	52925249	52925423
ENSG00000116171.18	chr1	52927276	53051698
ENSG00000264834.1	chr1	52928674	52928772
ENSG00000266188.1	chr1	52934930	52935017
ENSG00000277397.1	chr1	53180921	53186900
ENSG00000157184.7	chr1	53196792	53214197
ENSG00000157193.18	chr1	53242364	53328469
ENSG00000234578.1	chr1	53267935	53268601
ENSG00000143006.7	chr1	53459399	53467488
ENSG00000174332.5	chr1	53506237	53738106
ENSG00000239007.1	chr1	53688749	53688812
ENSG00000058799.15	chr1	53851719	53889798
ENSG00000081870.11	chr1	53916574	53945929
ENSG00000116212.15	chr1	53946085	53968168
ENSG00000219102.3	chr1	53974969	53976031
ENSG00000203985.11	chr1	54007298	54018186
ENSG00000116205.14	chr1	54053584	54112519
ENSG00000225183.1	chr1	54089856	54090093
ENSG00000279049.1	chr1	54099968	54100224
ENSG00000256407.2	chr1	54132686	54200073
ENSG00000157211.11	chr1	54132968	54153770
ENSG00000280425.2	chr1	54137746	54142980
ENSG00000215883.10	chr1	54169651	54200036
ENSG00000116221.15	chr1	54184041	54225464
ENSG00000157216.15	chr1	54225432	54413479
ENSG00000225632.1	chr1	54285405	54287371
ENSG00000232245.1	chr1	54416256	54420860
ENSG00000287582.1	chr1	54514417	54517383
ENSG00000235741.1	chr1	54516412	54517259
ENSG00000237173.1	chr1	54524824	54524931
ENSG00000184313.20	chr1	54641754	54710266
ENSG00000271723.5	chr1	54641786	54742308
ENSG00000006555.11	chr1	54779712	54801323
ENSG00000237453.1	chr1	54792885	54794905
ENSG00000162398.11	chr1	54806063	54842252
ENSG00000162402.14	chr1	55066359	55215364
ENSG00000231090.2	chr1	55217645	55324691
ENSG00000231095.1	chr1	55222379	55223372
ENSG00000234810.4	chr1	55329288	56070513
ENSG00000231900.3	chr1	55367466	55368774
ENSG00000232198.2	chr1	55372710	55373316
ENSG00000199831.1	chr1	55376526	55376852
ENSG00000233079.3	chr1	55868254	55950119
ENSG00000260971.4	chr1	56154545	56477687
ENSG00000284686.1	chr1	56173433	56524495
ENSG00000223956.3	chr1	56414935	56417137
ENSG00000162407.9	chr1	56494761	56645301
ENSG00000224980.1	chr1	56585612	56586242
ENSG00000162409.11	chr1	56645314	56715335
ENSG00000187889.13	chr1	56718789	56819696
ENSG00000229913.1	chr1	56823679	56826920
ENSG00000157131.11	chr1	56854797	56918223
ENSG00000173406.15	chr1	56994778	58546734
ENSG00000229887.4	chr1	58047889	58049335
ENSG00000223416.3	chr1	58056133	58056480
ENSG00000235038.1	chr1	58060139	58080274
ENSG00000162600.12	chr1	58415384	58546802
ENSG00000286918.1	chr1	58546168	58563897
ENSG00000270209.1	chr1	58552913	58553333
ENSG00000162601.11	chr1	58643440	58700077
ENSG00000283445.1	chr1	58715609	58771295
ENSG00000177606.7	chr1	58780791	58784047
ENSG00000234807.7	chr1	58785128	58901109
ENSG00000272226.1	chr1	58812808	58813342
ENSG00000232453.7	chr1	58882868	58931897
ENSG00000237352.4	chr1	58933643	59240555
ENSG00000241042.1	chr1	59054397	59056049
ENSG00000235215.2	chr1	59055999	59078116
ENSG00000224609.8	chr1	59131932	59296491
ENSG00000270457.1	chr1	59289303	59289640
ENSG00000172456.17	chr1	59296638	59810647
ENSG00000266150.1	chr1	59733227	59733296
ENSG00000226883.1	chr1	59754747	59789182
ENSG00000265535.2	chr1	59974757	59975054
ENSG00000238242.2	chr1	60114875	60149784
ENSG00000231252.3	chr1	60659631	60868009
ENSG00000162599.17	chr1	60865259	61462788
ENSG00000237928.6	chr1	60912675	61056885
ENSG00000284808.1	chr1	61481087	61533271
ENSG00000223920.2	chr1	61654194	61654908
ENSG00000132849.20	chr1	61742406	62178675
ENSG00000212360.1	chr1	61852499	61852602
ENSG00000162607.13	chr1	62436297	62451804
ENSG00000116641.18	chr1	62454298	62688386
ENSG00000270549.1	chr1	62530636	62530873
ENSG00000125703.15	chr1	62784132	62865516
ENSG00000224209.8	chr1	63159083	63317274
ENSG00000230798.5	chr1	63320884	63324441
ENSG00000187140.6	chr1	63322567	63325128
ENSG00000275836.1	chr1	63326925	63326984
ENSG00000088035.18	chr1	63367575	63438553
ENSG00000142856.16	chr1	63440770	63593721
ENSG00000286429.1	chr1	63487957	63508204
ENSG00000203965.13	chr1	63523372	63572693
ENSG00000079739.17	chr1	63593411	63660245
ENSG00000244256.3	chr1	63655743	63656047
ENSG00000185483.12	chr1	63774017	64181498
ENSG00000177452.7	chr1	63788721	63789304
ENSG00000223949.7	chr1	64094442	64171297
ENSG00000177414.13	chr1	64203627	64267368
ENSG00000158966.16	chr1	64470129	64693058
ENSG00000162437.14	chr1	64745095	64833232
ENSG00000162434.13	chr1	64833229	65067754
ENSG00000265996.1	chr1	65057755	65057842
ENSG00000199135.1	chr1	65058434	65058508
ENSG00000235804.2	chr1	65077413	65078131
ENSG00000234496.2	chr1	65092392	65092614
ENSG00000162433.15	chr1	65147549	65232145
ENSG00000116675.16	chr1	65248219	65415871
ENSG00000222624.1	chr1	65415816	65416006
ENSG00000213625.9	chr1	65420587	65436007
ENSG00000116678.19	chr1	65420652	65641559
ENSG00000285079.1	chr1	65703962	65714847
ENSG00000184588.18	chr1	65792514	66374579
ENSG00000118473.22	chr1	66533383	66751139
ENSG00000152760.10	chr1	66752459	66779047
ENSG00000172410.4	chr1	66797741	66801256
ENSG00000152763.17	chr1	66812885	66924856
ENSG00000198160.14	chr1	66924895	66988619
ENSG00000116704.8	chr1	66999350	67054148
ENSG00000203963.11	chr1	67092165	67231853
ENSG00000162594.16	chr1	67138907	67259979
ENSG00000081985.11	chr1	67307364	67397090
ENSG00000235200.3	chr1	67522299	67532612
ENSG00000207504.1	chr1	67541127	67541233
ENSG00000238139.2	chr1	67561073	67561446
ENSG00000116717.13	chr1	67685201	67688334
ENSG00000172380.6	chr1	67701475	67833467
ENSG00000238778.1	chr1	67772593	67772653
ENSG00000232284.7	chr1	67832303	68202987
ENSG00000116729.14	chr1	68098473	68233120
ENSG00000237622.1	chr1	68375327	68375663
ENSG00000229440.1	chr1	68381441	68381657
ENSG00000116745.7	chr1	68428822	68449954
ENSG00000024526.17	chr1	68474152	68497221
ENSG00000233589.1	chr1	68479129	68483539
ENSG00000234264.1	chr1	68496676	68538627
ENSG00000285041.1	chr1	68633701	68640425
ENSG00000285407.1	chr1	68679202	68943452
ENSG00000033122.20	chr1	69568261	70151945
ENSG00000287283.1	chr1	69706950	69710274
ENSG00000066557.6	chr1	70144805	70205579
ENSG00000116754.13	chr1	70205682	70253052
ENSG00000228988.1	chr1	70218589	70221023
ENSG00000116761.12	chr1	70411218	70439851
ENSG00000278636.1	chr1	70430896	70431178
ENSG00000233020.1	chr1	70530526	70531492
ENSG00000050628.20	chr1	70852353	71047808
ENSG00000235079.1	chr1	71048855	71067184
ENSG00000132485.14	chr1	71063291	71081289
ENSG00000207721.1	chr1	71067631	71067716
ENSG00000229956.11	chr1	71081324	71489976
ENSG00000172260.15	chr1	71395943	72282539
ENSG00000231985.1	chr1	71570956	71573558
ENSG00000162623.16	chr1	74733152	74766678
ENSG00000137968.16	chr1	75202131	75611116
ENSG00000230863.3	chr1	75641178	75724049
ENSG00000184005.11	chr1	76074746	76634603
ENSG00000223905.1	chr1	76353583	76354246
ENSG00000142892.15	chr1	77088989	77219430
ENSG00000226084.5	chr1	77129114	77129668
ENSG00000154027.19	chr1	77282019	77559966
ENSG00000162613.16	chr1	77944055	77979110
ENSG00000137960.6	chr1	77979542	78138444
ENSG00000233333.2	chr1	78170481	78171237
ENSG00000237413.5	chr1	78229599	78369464
ENSG00000122420.10	chr1	78303884	78540701
ENSG00000227556.1	chr1	78317157	78317263
ENSG00000137959.16	chr1	78619922	78646145
ENSG00000238015.2	chr1	78666272	78666695
ENSG00000162618.15	chr1	78889764	79282124
ENSG00000117114.19	chr1	81306160	81992436
ENSG00000234953.2	chr1	81513880	81557702
ENSG00000242598.1	chr1	81557121	81557832
ENSG00000137941.17	chr1	83865024	83999150
ENSG00000142875.19	chr1	84078062	84238498
ENSG00000203943.8	chr1	84298366	84389957
ENSG00000137976.7	chr1	84398532	84415018
ENSG00000285851.1	chr1	84498350	84556688
ENSG00000122432.17	chr1	84506300	84566194
ENSG00000285374.1	chr1	84607099	84610697
ENSG00000153898.13	chr1	84925583	84997113
ENSG00000162643.13	chr1	84999147	85133138
ENSG00000162642.14	chr1	85249953	85259672
ENSG00000223254.1	chr1	85264296	85264402
ENSG00000223653.6	chr1	85276388	85448124
ENSG00000153904.20	chr1	85318481	85578363
ENSG00000282057.1	chr1	85482281	85578250
ENSG00000272691.1	chr1	85578500	85578742
ENSG00000142871.17	chr1	85580761	85583950
ENSG00000199934.1	chr1	85592280	85592356
ENSG00000117174.11	chr1	85649417	85708433
ENSG00000171502.15	chr1	85729233	86156943
ENSG00000201620.1	chr1	85883680	85883798
ENSG00000122417.15	chr1	86346824	86396342
ENSG00000016490.16	chr1	86468368	86500259
ENSG00000236915.2	chr1	86571181	86696311
ENSG00000153923.10	chr1	86634273	86655376
ENSG00000284846.1	chr1	86821558	86834169
ENSG00000153936.17	chr1	86914635	87109982
ENSG00000267561.2	chr1	86993009	87169204
ENSG00000267272.5	chr1	87129765	87169198
ENSG00000143013.13	chr1	87328880	87348923
ENSG00000237505.8	chr1	87620803	88685204
ENSG00000270507.1	chr1	88313153	88313302
ENSG00000137947.12	chr1	88852633	88891944
ENSG00000137944.18	chr1	88935773	88992953
ENSG00000213516.10	chr1	88979456	88992960
ENSG00000117226.12	chr1	89006679	89022894
ENSG00000234518.2	chr1	89104285	89104767
ENSG00000162645.13	chr1	89106132	89150456
ENSG00000183347.14	chr1	89364058	89386461
ENSG00000286548.1	chr1	89427533	89525472
ENSG00000197147.13	chr1	89524836	89597864
ENSG00000231999.7	chr1	89581291	89632916
ENSG00000230735.1	chr1	89629725	89676386
ENSG00000171488.15	chr1	89633072	89769903
ENSG00000271949.1	chr1	89633140	89933250
ENSG00000272931.1	chr1	89820174	89820868
ENSG00000171492.14	chr1	89821014	89936611
ENSG00000252797.1	chr1	89987713	89987944
ENSG00000228175.3	chr1	89993593	89994321
ENSG00000143032.8	chr1	90711539	90717302
ENSG00000287076.1	chr1	90719576	90725620
ENSG00000122482.21	chr1	90915298	91022272
ENSG00000162669.16	chr1	91260766	91404856
ENSG00000097046.13	chr1	91500851	91525764
ENSG00000241318.3	chr1	91534666	91535593
ENSG00000069702.11	chr1	91680343	91906335
ENSG00000174842.17	chr1	92246402	92298987
ENSG00000122484.9	chr1	92299059	92402056
ENSG00000067208.14	chr1	92508696	92792404
ENSG00000154511.12	chr1	92832737	92961522
ENSG00000207022.1	chr1	92846059	92846182
ENSG00000252121.1	chr1	92969604	92969710
ENSG00000239710.3	chr1	92974827	92975114
ENSG00000287797.1	chr1	92978265	92987367
ENSG00000117500.13	chr1	93149742	93180516
ENSG00000122483.17	chr1	93179919	93278730
ENSG00000223745.8	chr1	93262186	93346025
ENSG00000137942.16	chr1	93448131	93554661
ENSG00000137936.18	chr1	93561741	93847150
ENSG00000224093.5	chr1	93592199	93605573
ENSG00000211575.3	chr1	93846832	93846911
ENSG00000260464.1	chr1	93847174	93848939
ENSG00000198691.13	chr1	93992834	94121148
ENSG00000137962.13	chr1	94148988	94275068
ENSG00000226835.3	chr1	94247819	94411036
ENSG00000236098.1	chr1	94318479	94324569
ENSG00000117528.14	chr1	94418389	94518666
ENSG00000117525.14	chr1	94529173	94541759
ENSG00000224081.9	chr1	94613814	94855426
ENSG00000143036.17	chr1	94820342	94895246
ENSG00000172339.10	chr1	94974405	95072951
ENSG00000230427.1	chr1	95061596	95067545
ENSG00000271092.5	chr1	95117923	95247225
ENSG00000226026.6	chr1	95161676	95233982
ENSG00000122481.17	chr1	95234210	95247225
ENSG00000228852.6	chr1	95243167	95278940
ENSG00000228504.1	chr1	95310928	95318263
ENSG00000233907.1	chr1	95474737	95479356
ENSG00000188641.14	chr1	97077743	97995000
ENSG00000232878.3	chr1	97095923	97322955
ENSG00000226128.1	chr1	97585862	97586294
ENSG00000225206.10	chr1	97933474	98049863
ENSG00000284247.1	chr1	98045242	98045351
ENSG00000284202.1	chr1	98046070	98046171
ENSG00000285922.1	chr1	98052077	98054592
ENSG00000232825.3	chr1	99004276	99244794
ENSG00000233983.2	chr1	99464378	99464776
ENSG00000224445.3	chr1	99472332	99600995
ENSG00000099260.11	chr1	99646113	99694541
ENSG00000223656.1	chr1	99698242	99699178
ENSG00000156869.13	chr1	99708632	99766631
ENSG00000202254.1	chr1	99791662	99791753
ENSG00000117620.15	chr1	99969351	100035634
ENSG00000283761.1	chr1	99970011	100083321
ENSG00000156876.10	chr1	100083563	100132955
ENSG00000122435.10	chr1	100133150	100150498
ENSG00000122477.12	chr1	100148449	100178273
ENSG00000079335.20	chr1	100345001	100520277
ENSG00000228086.1	chr1	100462399	100485997
ENSG00000162694.14	chr1	100872372	100895179
ENSG00000273204.1	chr1	100894928	100895356
ENSG00000162695.12	chr1	100896076	100981757
ENSG00000230946.3	chr1	100941017	100941995
ENSG00000225938.1	chr1	101235683	101236528
ENSG00000170989.10	chr1	101236865	101243713
ENSG00000228399.1	chr1	101256274	101256616
ENSG00000173810.9	chr1	101270875	101271363
ENSG00000060718.22	chr1	102876467	103108872
ENSG00000234257.1	chr1	103100143	103100704
ENSG00000224613.7	chr1	103415980	103525511
ENSG00000233047.7	chr1	105927620	106028277
ENSG00000237480.3	chr1	105956694	106124564
ENSG00000162631.18	chr1	107140007	107483458
ENSG00000134215.16	chr1	107571161	107965180
ENSG00000230489.1	chr1	107964443	107994607
ENSG00000226822.3	chr1	108040263	108076020
ENSG00000085491.17	chr1	108134043	108200849
ENSG00000226483.2	chr1	108508574	108509243
ENSG00000162636.16	chr1	108560089	108644900
ENSG00000162639.16	chr1	108648290	108661526
ENSG00000285923.1	chr1	108661533	108666246
ENSG00000116266.11	chr1	108746674	108809523
ENSG00000162641.20	chr1	108815898	108963484
ENSG00000121957.14	chr1	108875350	108934545
ENSG00000143126.8	chr1	109249539	109275751
ENSG00000134222.16	chr1	109279556	109283186
ENSG00000134243.12	chr1	109309568	109397918
ENSG00000143106.13	chr1	109399042	109426448
ENSG00000156097.12	chr1	109539872	109548406
ENSG00000254942.1	chr1	109539906	109543837
ENSG00000065135.12	chr1	109548615	109600195
ENSG00000116337.19	chr1	109616104	109632053
ENSG00000228703.1	chr1	109628417	109630305
ENSG00000235045.2	chr1	109651370	109652099
ENSG00000168765.17	chr1	109656099	109674836
ENSG00000134201.12	chr1	109711780	109775428
ENSG00000241720.2	chr1	109725820	109775252
ENSG00000198758.10	chr1	109750080	109764027
ENSG00000143093.15	chr1	110031577	110074641
ENSG00000156150.9	chr1	110059870	110070672
ENSG00000258673.1	chr1	110082688	110109719
ENSG00000197106.7	chr1	110150494	110202202
ENSG00000235526.1	chr1	110177643	110178719
ENSG00000224965.1	chr1	110208834	110209987
ENSG00000116396.14	chr1	110211343	110283100
ENSG00000227963.1	chr1	110286375	110339171
ENSG00000143125.6	chr1	110451149	110457358
ENSG00000270380.1	chr1	110456505	110457354
ENSG00000282887.2	chr1	110472543	110474980
ENSG00000283999.1	chr1	110473756	110488663
ENSG00000240194.7	chr1	110480752	110491277
ENSG00000235407.1	chr1	110487680	110490258
ENSG00000177301.15	chr1	110519837	110631474
ENSG00000199710.1	chr1	110764408	110764506
ENSG00000064886.14	chr1	111200771	111243440
ENSG00000236012.2	chr1	111380291	111380571
ENSG00000227179.6	chr1	111382860	111391819
ENSG00000085465.13	chr1	111414319	111427735
ENSG00000143110.11	chr1	111473792	111478512
ENSG00000121933.19	chr1	111483348	111563962
ENSG00000200360.1	chr1	111490317	111490423
ENSG00000282608.2	chr1	111499429	111503633
ENSG00000116473.14	chr1	111542218	111716691
ENSG00000215867.4	chr1	111648291	111649544
ENSG00000201028.1	chr1	111650431	111650537
ENSG00000197852.12	chr1	111680630	111755824
ENSG00000227811.3	chr1	111739579	111747798
ENSG00000284830.1	chr1	111745299	111755537
ENSG00000064703.12	chr1	111755245	111768000
ENSG00000171385.9	chr1	111770662	111989155
ENSG00000237556.1	chr1	111909336	111910931
ENSG00000231437.3	chr1	111989770	111998842
ENSG00000231246.2	chr1	112177234	112360625
ENSG00000234388.2	chr1	112363281	112363581
ENSG00000143079.15	chr1	112396214	112463456
ENSG00000134245.18	chr1	112466541	112530165
ENSG00000007341.19	chr1	112523514	112620825
ENSG00000116489.13	chr1	112619805	112671616
ENSG00000235299.2	chr1	112625906	112626224
ENSG00000252750.1	chr1	112634719	112634784
ENSG00000155363.18	chr1	112673141	112700746
ENSG00000225075.1	chr1	112693688	112696621
ENSG00000155366.16	chr1	112701106	112707434
ENSG00000271810.5	chr1	112702614	112711433
ENSG00000155367.15	chr1	112709994	112715477
ENSG00000261595.1	chr1	112715672	112717796
ENSG00000184599.13	chr1	112720419	112727235
ENSG00000234790.1	chr1	112748095	112748475
ENSG00000215866.8	chr1	112820170	112850643
ENSG00000224167.2	chr1	112849821	112877871
ENSG00000228040.1	chr1	112890767	112890922
ENSG00000226419.8	chr1	112956415	113047055
ENSG00000238198.2	chr1	113011687	113073113
ENSG00000198799.12	chr1	113073198	113132260
ENSG00000237278.2	chr1	113125321	113126883
ENSG00000081026.19	chr1	113390515	113685923
ENSG00000232499.2	chr1	113449700	113450728
ENSG00000238256.1	chr1	113576757	113576899
ENSG00000116793.16	chr1	113696831	113759489
ENSG00000232450.1	chr1	113698884	113699631
ENSG00000231128.6	chr1	113812379	113870159
ENSG00000134242.16	chr1	113813811	113871753
ENSG00000226167.1	chr1	113856635	113901237
ENSG00000163349.22	chr1	113929324	113977869
ENSG00000116774.12	chr1	113979391	114035572
ENSG00000270780.1	chr1	114001433	114002235
ENSG00000232895.2	chr1	114206427	114262278
ENSG00000273698.1	chr1	114279011	114279275
ENSG00000271419.1	chr1	114353986	114355178
ENSG00000236480.1	chr1	114535995	114537840
ENSG00000116752.6	chr1	114567557	114581629
ENSG00000198765.12	chr1	114854863	114995370
ENSG00000226973.1	chr1	115471941	115476027
ENSG00000274468.1	chr1	115479428	115481572
ENSG00000232185.1	chr1	115564601	115565432
ENSG00000270631.1	chr1	115577229	115577786
ENSG00000239984.3	chr1	115606471	115606768
ENSG00000207502.1	chr1	115621872	115622005
ENSG00000118729.11	chr1	115700007	115768781
ENSG00000163393.13	chr1	115976513	116070054
